# Combined LVM export
# delta_x = 1.0
# fs = 1.0
# channels = 18
# ----------------------------------
frequency	UEbertragungsfunktionImaginaerFFTY_0	UEbertragungsfunktionImaginaerFFTY_1	UEbertragungsfunktionImaginaerFFTY_2	UEbertragungsfunktionImaginaerFFTY_3	UEbertragungsfunktionImaginaerFFTY_4	UEbertragungsfunktionImaginaerFFTY_5	UEbertragungsfunktionImaginaerFFTY_6	UEbertragungsfunktionImaginaerFFTY_7	UEbertragungsfunktionImaginaerFFTY_8	UEbertragungsfunktionImaginaerFFTY_9	UEbertragungsfunktionImaginaerFFTY_10	UEbertragungsfunktionImaginaerFFTY_11	UEbertragungsfunktionImaginaerFFTY_12	UEbertragungsfunktionImaginaerFFTY_13	UEbertragungsfunktionImaginaerFFTY_14	UEbertragungsfunktionImaginaerFFTY_15	UEbertragungsfunktionImaginaerFFTY_16	UEbertragungsfunktionImaginaerFFTY_17
5,8500000000000005	0,048723	0,00873	-0,005149	0,01685	-0,029952	0,044357	0,010749	0,052618	-0,004577	-0,179282	0,014835	0,032854	0,003794	0,036716	0,026754	0,01906	0,015493	0,011171
5,9	0,04062	-0,030843	-0,000938	0,023855	-0,07352	0,044607	0,004018	-0,016937	-0,000252	-0,110529	0,005855	0,006515	-0,014683	-0,032392	0,020209	0,013339	0,008388	-0,015588
5,95	0,049617	-0,062797	-0,024037	0,019511	-0,091576	0,042359	-0,02096	-0,017099	-0,00454	-0,069448	-0,011394	-0,006863	-0,035682	-0,066959	0,007909	-0,000427	0,004741	-0,034018
6,0	0,046209	-0,094827	-0,029849	0,020661	-0,126183	0,043949	-0,020792	-0,007592	-0,031006	-0,121681	-0,020486	-0,020236	-0,045269	-0,026771	-0,00025	0,00524	-0,006477	-0,036637
6,050000000000001	0,035299	-0,096841	-0,033853	0,023425	-0,112812	0,038824	-0,034733	-0,08593	-0,023149	-0,056022	-0,035778	-0,028236	-0,041636	0,027584	-0,014855	-0,020718	-0,010891	-0,019507
6,1000000000000005	0,055099	-0,073259	-0,022153	0,018258	-0,09948	0,030215	-0,046666	-0,124501	-0,049981	-0,090738	-0,043343	-0,01349	-0,024029	0,055712	-0,028065	-0,036276	-0,016853	0,005449
6,15	0,044184	-0,028801	-0,025073	0,020524	-0,060675	0,031371	-0,056148	-0,046604	-0,046964	-0,067226	-0,031447	0,014938	-0,012597	0,043928	-0,035359	-0,037367	-0,015659	0,018994
6,2	0,041035	0,001005	-0,005264	0,019544	-0,017286	0,029243	-0,050905	0,039714	-0,070346	-0,051922	-0,025945	0,027063	-0,021298	0,023875	-0,046886	-0,017928	-0,021362	0,01949
6,25	0,043076	0,019922	0,002349	0,007594	0,00441	0,02008	-0,055633	-0,012844	-0,04301	-0,144824	-0,040747	0,024249	-0,018331	0,028377	-0,04078	-0,004503	-0,011722	0,004477
6,300000000000001	0,037132	0,027333	0,013473	0,010655	0,001407	0,023865	-0,061763	-0,098929	-0,052806	-0,092429	-0,018885	0,016213	-0,010973	0,022861	-0,029813	0,011437	-0,012117	0,003298
6,3500000000000005	0,040052	0,01826	0,010614	0,016569	0,001666	0,020086	-0,047586	-0,037555	-0,054847	-0,120772	-0,009506	0,016398	-0,006615	0,016678	-0,019138	0,010605	-0,009769	-0,003014
6,4	0,039565	0,016906	0,016081	0,00622	-0,020149	0,015086	-0,041778	0,055054	-0,042652	-0,104212	-0,005043	-0,000996	-0,012755	0,009695	-0,012185	0,008994	-0,00026	-0,00087
6,45	0,034054	-0,002252	0,011157	0,007474	-0,02787	0,005535	-0,038881	0,023583	-0,048379	-0,073752	-0,003961	0,003169	-0,013893	0,019267	-0,011086	0,001068	0,004915	0,001259
6,5	0,030212	-0,001231	0,009556	0,013065	-0,041066	0,001581	-0,046139	-0,053019	-0,022944	-0,047296	0,003357	0,009258	-0,010583	0,032863	-0,00725	0,020824	0,008543	0,006166
6,550000000000001	0,026013	-0,012908	0,015379	0,014594	-0,033424	0,002052	-0,029627	-0,050216	-0,009192	-0,062853	0,00067	0,003203	-0,010487	0,02945	-0,003383	0,012873	0,009069	0,003346
6,6000000000000005	0,029828	-0,016149	0,009409	0,021974	-0,039321	-0,001669	-0,02577	-0,000115	-0,022909	-0,031939	-0,00015	-0,000441	-0,007767	0,015487	-0,009195	0,019326	0,011488	0,001151
6,65	0,033839	-0,016718	0,010522	0,030515	-0,040683	0,000284	-0,023151	0,009973	-0,013619	-0,065553	-0,005491	0,002899	-0,007988	0,000327	4,95758e-06	-0,001464	0,008996	0,001135
6,7	0,042655	-0,016199	0,014083	0,021793	-0,033847	0,000817	-0,008499	-0,026584	0,002496	-0,007511	-0,000927	0,008073	-0,009067	-0,003788	-0,008172	-0,008381	0,008603	0,001476
6,75	0,036965	-0,009656	0,016322	0,017972	-0,017071	-0,005903	-0,011777	-0,018933	-0,007097	0,010867	-0,003956	0,004204	-0,009196	0,001871	-0,000544	-0,016225	0,007242	-0,001633
6,800000000000001	0,028038	-0,023367	0,016512	0,016448	-0,019594	-0,011835	-0,012852	0,027745	-0,011928	-0,013232	-0,00523	0,004815	-0,009034	0,00884	-0,008447	-0,01484	0,007925	2,737988e-05
6,8500000000000005	0,03298	-0,006265	0,019938	0,02248	-0,011074	-0,003971	-0,011039	0,012664	-0,009879	-0,043513	-0,001565	0,01111	-0,009462	0,009287	-0,00274	-0,003449	0,007878	0,001938
6,9	0,026319	-0,013912	0,016891	0,018972	-0,011509	0,001921	-0,007158	-0,008555	-0,011081	0,000853	6,925193e-05	0,016445	-0,009812	0,010994	0,001115	-0,004533	0,002935	0,001751
6,95	0,024738	-0,001316	0,015932	0,022323	-0,021542	-0,003113	-0,00605	0,006007	-0,004631	-0,036887	0,000733	0,011654	-0,00941	0,017564	-0,001027	0,01317	0,004818	0,000637
7,0	0,020734	0,005615	0,015472	0,022508	-0,013157	-0,001314	-0,01157	0,003089	-0,009493	-0,035414	0,00493	0,008667	-0,010518	0,016767	0,005353	-0,004562	0,001586	0,003757
7,050000000000001	0,016062	0,012361	0,011446	0,014423	-0,013229	0,001502	-0,010448	0,014162	-0,021797	-0,041845	0,009291	0,013541	-0,011211	0,018134	0,005119	-0,000618	0,005165	0,005751
7,1000000000000005	0,014315	0,013676	0,012238	0,016159	-0,007267	-0,000437	-0,015042	-0,007996	-0,006404	-0,053797	0,008527	0,008744	-0,013426	0,022454	0,007945	-0,003883	0,002134	0,004269
7,15	0,01229	0,015762	0,017068	0,011849	-0,00054	0,013344	-0,007655	0,007943	-0,019006	-0,019704	0,007392	0,006334	-0,013593	0,018587	0,01105	0,000475	0,002064	0,004832
7,2	0,014506	0,014419	0,011144	0,005338	-0,003223	0,010868	-0,01195	0,01869	-0,015994	-0,026615	0,007161	0,005226	-0,013945	0,01531	0,008088	0,009955	0,007789	-0,001049
7,25	0,012648	0,009241	0,014714	0,012544	-0,001897	0,010451	-0,00943	0,009165	-0,006726	-0,031125	0,003193	0,010093	-0,01258	0,004222	0,00704	0,004531	0,008637	0,005253
7,300000000000001	0,016903	0,004248	0,013335	0,012483	-0,00923	0,010937	-0,00461	-0,003059	-0,012919	0,026214	0,002	0,009634	-0,012689	-0,010492	0,014074	-0,00189	0,005498	-0,001428
7,3500000000000005	0,011178	0,002556	0,012425	0,008142	-0,003744	0,011276	-0,005975	0,014518	-0,010397	0,007234	0,005735	0,005641	-0,009386	-0,017573	0,01393	-0,000476	0,008224	0,000254
7,4	0,016208	0,007851	0,010187	0,012739	-0,006909	0,001448	-0,009272	0,012143	-0,009827	0,01697	0,000195	0,009659	-0,012749	-0,00751	0,008628	-0,007093	0,005262	0,004508
7,45	0,012594	0,000559	0,01737	0,012869	-0,004801	0,000448	-0,012636	0,004837	-0,003985	-0,002194	0,004646	0,001816	-0,010334	0,004805	0,008407	-8,563859e-05	0,004695	0,004318
7,5	0,016026	0,004059	0,011084	0,018852	-0,006295	-0,003762	-0,00585	0,000474	-0,00226	-0,00293	0,004317	0,00871	-0,013105	0,018204	0,002834	0,00664	0,004199	0,001633
7,550000000000001	0,014137	0,005533	0,01011	0,016141	-0,003242	0,004613	-0,008268	0,004528	-0,000922	0,021505	0,010879	0,00331	-0,009119	0,031979	-0,00382	0,007462	0,004123	-0,002456
7,6000000000000005	0,012249	0,00937	0,019457	0,018848	-0,010771	-0,008998	-0,006268	0,001742	-0,003344	-0,029357	0,005902	0,008901	-0,0084	0,025144	0,002384	0,003986	0,004645	-0,000434
7,65	0,015125	0,018443	0,022146	0,013748	-0,011646	-0,010656	-0,010028	0,008909	0,006584	-0,011452	0,007203	0,008693	-0,007991	0,021731	-0,002185	0,0019	0,002942	-0,000707
7,7	0,016445	0,01299	0,017136	0,013769	-0,011505	0,005227	-0,006012	0,008415	-0,007131	-0,015669	0,00707	0,000791	-0,008465	0,002919	0,002534	0,001891	0,008479	0,001111
7,75	0,017633	0,015404	0,01269	0,012568	-0,005101	-0,002578	-0,004856	0,004467	-0,006982	-0,010881	0,009356	0,008199	-0,010543	-0,014156	-0,000629	0,006906	0,010372	0,000675
7,800000000000001	0,019664	0,006657	0,016632	0,014428	-0,009256	-0,003862	-0,010998	-0,005478	-0,006238	-0,00705	0,007083	0,003392	-0,009887	-0,027638	0,007779	0,008775	0,012225	-0,001883
7,8500000000000005	0,013904	0,010547	0,010079	0,010073	-0,009683	-0,003661	-0,006331	0,003239	-0,015871	0,002789	0,005144	0,003967	-0,010668	-0,036922	0,012566	0,010352	0,012687	-0,00273
7,9	0,013598	-0,000239	0,005222	0,01289	-0,013624	-0,000954	0,001776	0,013601	-0,002439	0,001449	0,006647	0,010607	-0,011003	-0,033017	0,016191	0,006328	0,016688	-0,005729
7,95	0,014191	-0,013711	0,000369	0,007867	-0,02125	-0,001161	0,009818	0,021465	-0,015893	0,037165	0,007195	0,015571	-0,014395	-0,019158	0,020366	-0,008804	0,01187	-0,00746
8,0	0,020251	-0,010672	-0,000162	0,011944	-0,027063	-0,005799	0,006919	0,015332	-0,010306	-0,014739	0,00236	0,017093	-0,0138	-0,010044	0,017584	-0,005606	0,016037	-0,010307
8,05	0,017622	-0,011479	0,004289	0,015867	-0,032351	-0,008797	0,004025	0,012831	-0,008335	0,004516	0,004475	0,014934	-0,009704	-0,005372	0,019623	-0,008231	0,0175	-0,004982
8,1	0,023599	0,004395	0,008254	0,00743	-0,015707	-0,009946	0,0059	0,017925	-0,013655	-0,004631	0,002652	0,018299	-0,009793	-0,010374	0,019497	-0,030373	0,018877	0,001776
8,15	0,019442	0,00895	0,010395	0,014397	-0,015268	-0,010528	-0,002034	0,014477	-0,004489	0,00275	0,004496	0,011695	-0,011589	-0,009263	0,015734	-0,012	0,010262	-0,002521
8,200000000000001	0,012649	0,013691	0,011513	0,011339	-0,003879	-0,014468	-0,004776	0,016125	-0,005958	-0,00042	0,004088	0,009616	-0,010622	-0,009203	0,009463	-0,015275	0,013473	-1,304302e-05
8,25	0,011135	0,006676	0,015816	0,011679	-0,008882	-0,010151	-0,000482	0,005941	0,004382	-0,009988	0,005488	0,009323	-0,012391	-0,012469	0,001297	-0,017445	0,008427	-0,002824
8,3	0,014512	0,002529	0,013871	0,008294	-0,012283	-0,008749	-0,007631	0,018673	0,001775	0,015061	0,00541	0,00944	-0,013231	-0,017248	0,00117	-0,004334	0,006791	-0,003466
8,35	0,017307	0,000174	0,012681	0,010995	-0,015268	-0,014035	-0,011843	0,004763	-0,001126	0,01353	0,011506	0,012725	-0,012626	-0,020825	-0,003041	-0,005223	0,004208	-0,005334
8,4	0,012401	-0,008414	0,011896	0,003529	-0,020436	-0,00728	-0,019185	0,012237	0,00136	-0,007633	0,0095	0,009758	-0,018669	-0,025267	0,006331	0,008247	0,004208	-0,00108
8,450000000000001	0,013224	-0,008525	0,00986	0,011573	-0,015845	-0,008504	-0,012459	0,01027	0,000789	0,021326	0,012507	0,014302	-0,016883	-0,030819	0,002212	0,007193	0,002368	-0,000939
8,5	0,014062	-0,007386	0,004469	0,013557	-0,016591	-0,006093	-0,014808	0,006714	0,003198	0,026674	0,016508	0,010909	-0,011078	-0,032888	0,002305	0,00164	0,006934	-0,004232
8,55	0,010025	-0,008561	0,005849	0,013887	-0,021892	-0,008559	-0,016525	0,005122	0,003893	0,013384	0,017809	0,014956	-0,009795	-0,032371	0,010577	0,009205	0,00913	-0,010985
8,6	0,012275	-0,00541	-0,002938	0,012946	-0,024642	-0,005231	-0,013995	0,005784	-0,003239	-0,000344	0,018663	0,016383	-0,005633	-0,041579	0,014157	0,014923	0,011217	-0,010914
8,65	0,009893	-0,009955	-0,001854	0,006743	-0,026265	-0,006308	-0,012478	0,007668	0,006073	0,004393	0,016275	0,014899	-0,003739	-0,053737	0,010375	0,024682	0,016667	-0,007978
8,700000000000001	0,010479	-0,017933	-0,004712	0,00856	-0,035707	-0,00312	-0,004044	-0,009501	0,005079	-0,015105	0,01585	0,011072	-0,003282	-0,054597	0,028598	0,021533	0,017288	-0,006347
8,75	0,007279	-0,025901	-0,00789	0,010015	-0,048124	-0,006804	-0,001968	-0,027071	-0,002017	-0,007216	0,012006	0,000822	-0,006649	-0,039046	0,025041	0,020232	0,022207	0,002047
8,8	0,015425	-0,028589	-0,006084	0,007779	-0,054729	-0,001439	0,001682	-0,0105	-0,003665	-0,00111	0,014706	-0,009975	-0,012505	-0,0208	0,029883	0,039483	0,026966	0,003908
8,85	0,011622	-0,027004	-0,002845	0,010928	-0,04429	0,001967	0,007727	-0,007918	-0,00828	0,011599	0,009327	-0,006444	-0,017323	-0,013429	0,034498	0,037909	0,02728	0,003683
8,9	0,009615	-0,007195	0,006183	0,008722	-0,026893	0,00321	0,011383	-0,010695	-0,001462	0,020537	0,011567	0,00381	-0,016187	-0,023617	0,029575	0,029508	0,024998	-0,001657
8,950000000000001	0,014186	0,005505	0,015344	0,008736	-0,006004	-9,116541e-05	0,009172	-0,013344	-0,00693	0,015138	0,009779	0,007536	-0,008057	-0,027309	0,027942	0,030448	0,023315	-0,014333
9,0	0,013581	0,023997	0,022889	0,008216	0,019669	0,006908	0,010279	0,011816	-0,009425	0,031216	0,013686	0,017343	-0,004059	-0,009952	0,0302	0,026487	0,019523	-0,017933
9,05	0,009366	0,03491	0,040372	0,012644	0,031359	0,011615	0,011616	0,030445	-0,001051	0,059367	0,015306	0,028273	-0,006689	-0,002355	0,027719	0,024146	0,019166	-0,016528
9,1	0,008014	0,040021	0,043003	0,007146	0,036287	0,009031	0,001254	0,028461	-0,001303	0,019767	0,017281	0,022656	-0,019027	-0,009976	0,022892	0,014245	0,01595	-0,002749
9,15	0,016757	0,031933	0,043666	0,010089	0,032698	0,012682	-0,009707	0,02661	0,002504	0,026041	0,018172	0,016419	-0,029248	-0,028803	0,015069	0,006599	0,011649	0,003189
9,200000000000001	0,0141	0,006794	0,042022	0,012551	0,010522	0,011382	-0,010086	0,025	0,010378	0,030584	0,020381	0,010028	-0,028821	-0,0331	0,009644	-0,002896	0,013245	0,003217
9,25	0,016859	-0,000197	0,031167	0,01043	-0,008098	0,005864	-0,018525	0,021064	0,008112	-0,007679	0,018151	0,000646	-0,022501	-0,020877	0,005617	-0,004938	0,004597	0,003181
9,3	0,017191	-0,007372	0,026616	0,0136	-0,029967	0,014731	-0,028903	0,009991	0,015333	-0,020005	0,018272	-0,000534	-0,02199	-0,003359	0,00048	-0,018656	0,009758	-0,006766
9,35	0,006516	-0,007969	0,01487	0,012177	-0,026482	0,007436	-0,024846	-0,008838	0,003756	0,008712	0,014313	-0,004276	-0,023964	-0,003851	-0,001695	-0,020995	0,008951	-0,008136
9,4	0,01913	0,005424	0,010887	0,011442	-0,023031	0,008279	-0,026474	-0,005177	0,000457	-0,021587	0,009967	0,006414	-0,021156	-0,00844	0,003495	-0,014671	0,009518	-0,001644
9,450000000000001	0,014266	0,012868	0,006546	0,011258	-0,016418	0,010164	-0,02012	-0,009508	-0,005103	0,003247	0,004056	0,006741	-0,021886	-0,000407	0,00227	-0,007317	0,014494	0,000496
9,5	0,015206	0,02211	0,010246	0,01386	-0,004492	0,009578	-0,011439	-0,003862	0,00301	0,00619	0,002852	0,000181	-0,022452	0,010301	0,007471	-0,00963	0,016992	0,001648
9,55	0,014716	0,016801	0,017537	0,015589	-0,00216	9,203166e-05	-0,01332	0,003858	-0,003269	0,001771	0,001247	0,003664	-0,022162	0,016181	0,009225	-0,008936	0,017991	0,001806
9,600000000000001	0,013059	0,010832	0,015947	0,015994	-0,002269	0,006306	-0,00979	0,009751	0,002403	0,013116	0,007671	-0,002559	-0,022684	0,019101	0,016901	-0,005939	0,020655	-0,000593
9,65	0,015116	0,002154	0,016455	0,019627	-0,004304	0,007669	-0,015708	0,008314	0,009006	-0,009831	0,009517	-0,002353	-0,022718	0,031636	0,012657	-0,003098	0,024132	0,000767
9,700000000000001	0,010201	-0,004553	0,021979	0,017503	-0,013557	0,005569	-0,006774	-0,001061	0,01228	0,008443	0,013756	0,002457	-0,02045	0,046139	0,021118	0,000996	0,02406	0,004756
9,75	0,010442	-0,005544	0,014452	0,012241	-0,015082	-0,000309	9,313557e-05	0,005123	0,019377	0,013662	0,016256	0,005683	-0,018463	0,057361	0,019485	0,003937	0,02179	0,011099
9,8	0,015321	-0,000467	0,013143	0,016456	-0,013987	0,001865	0,000778	0,015889	0,024103	0,002201	0,017329	0,006299	-0,020951	0,063011	0,026084	-0,000425	0,020946	0,012261
9,850000000000001	0,00785	0,004196	0,019069	0,017355	-0,013008	0,006089	0,003953	0,008711	0,02508	-0,011679	0,020463	0,00718	-0,019554	0,050369	0,02948	0,008678	0,0236	0,016238
9,9	0,015089	0,014939	0,021563	0,020976	0,001887	0,010167	0,006259	0,018261	0,035336	-0,000834	0,021493	0,014111	-0,018066	0,038025	0,02706	0,006365	0,021335	0,014327
9,950000000000001	0,015646	0,018351	0,027306	0,023272	0,011896	0,01885	0,015193	0,024958	0,028931	-0,001012	0,020225	0,014732	-0,019419	0,026705	0,033565	0,013288	0,021286	0,012646
10,0	0,026798	0,029847	0,025615	0,026463	0,010456	0,011821	0,01441	0,027195	0,027125	0,006723	0,022976	0,014656	-0,017465	0,022222	0,028691	0,014663	0,024608	0,008152
10,05	0,025984	0,021815	0,023981	0,024576	0,01057	0,008624	0,011964	0,019937	0,033213	0,007106	0,017408	0,007937	-0,019628	0,022883	0,03173	0,017331	0,022677	0,009713
10,100000000000001	0,017462	0,020506	0,027523	0,021378	0,004597	0,001926	0,005736	0,027777	0,023662	0,024641	0,014002	0,010095	-0,020265	0,021915	0,024333	0,015835	0,022566	0,00977
10,15	0,019748	0,016079	0,01954	0,02203	0,009525	0,007913	0,004065	0,026781	0,027497	-0,003046	0,014613	0,006231	-0,020967	0,025118	0,024068	0,0167	0,022769	0,009497
10,200000000000001	0,01824	0,01738	0,020523	0,028422	0,001259	0,005741	-0,002206	0,016771	0,032757	-0,009219	0,015823	0,016089	-0,019874	0,026551	0,025154	0,017019	0,022827	0,002406
10,25	0,024356	0,00869	0,02522	0,024973	0,001646	0,000263	-0,000952	0,00759	0,022546	0,003416	0,01779	0,012714	-0,022916	0,02099	0,028507	0,01536	0,024603	0,000478
10,3	0,021057	0,010961	0,017853	0,023758	0,003658	0,004771	0,001088	0,011959	0,02322	0,011187	0,017807	0,012699	-0,023242	0,016852	0,025401	0,012509	0,030058	-0,003825
10,350000000000001	0,023263	0,01029	0,018317	0,02981	0,006444	-0,002275	0,004455	0,021678	0,024995	-0,00325	0,015855	0,014355	-0,025043	0,018721	0,03105	0,007428	0,028232	-0,004049
10,4	0,011483	0,003922	0,01626	0,029894	0,003028	-0,001124	0,004469	0,017358	0,027781	0,005777	0,016631	0,01621	-0,028688	0,019779	0,026366	0,006091	0,030183	-0,002743
10,450000000000001	0,017547	0,007924	0,015151	0,028521	0,011749	-0,001265	0,004107	0,000391	0,024063	0,011958	0,01286	0,019093	-0,03115	0,020821	0,028313	0,009717	0,031514	-0,003339
10,5	0,016692	0,005279	0,018838	0,032684	0,012788	-0,008357	0,000152	-0,002877	0,024827	0,008894	0,011419	0,015308	-0,031427	0,022469	0,03388	0,011316	0,033431	-0,003086
10,55	0,030772	0,004963	0,00962	0,029724	0,011496	-0,005915	0,001456	0,009078	0,025996	0,031729	0,010053	0,016375	-0,033414	0,02233	0,032482	0,005938	0,030772	-0,003387
10,600000000000001	0,030976	0,008774	0,008284	0,024769	0,01552	-0,007299	0,002675	0,014541	0,023889	-0,001378	0,00943	0,016618	-0,031858	0,021033	0,029915	0,00406	0,032205	-0,005343
10,65	0,022678	0,010153	0,014588	0,027767	0,014493	-0,002987	0,00032	0,016082	0,034387	0,005298	0,010498	0,013039	-0,032234	0,015244	0,025155	0,010397	0,030819	-0,004567
10,700000000000001	0,02438	0,004807	0,009526	0,030726	0,012206	-0,005841	-0,002044	0,009045	0,02636	0,004396	0,013184	0,012829	-0,033001	0,015688	0,027496	0,008427	0,029922	-0,00023
10,75	0,023626	0,00319	0,010896	0,029962	0,006398	-0,007395	-0,003026	0,016557	0,025204	0,015688	0,010643	0,018146	-0,036615	0,023494	0,021731	0,017878	0,031508	0,001962
10,8	0,027922	0,001718	0,007152	0,028419	0,007176	-0,002918	-0,007061	0,007891	0,030096	0,003298	0,011439	0,018204	-0,038469	0,02305	0,029023	0,017261	0,027731	0,005978
10,850000000000001	0,024875	-0,00078	0,006033	0,034348	-0,004948	-0,006017	-0,002723	0,007504	0,025618	0,023198	0,01598	0,023609	-0,04124	0,034091	0,026194	0,021186	0,033897	0,005254
10,9	0,023568	-0,003213	0,011752	0,036823	-0,001198	-0,012768	-0,00869	0,016851	0,024108	0,006778	0,016184	0,020831	-0,039964	0,037697	0,025952	0,022341	0,031115	0,002845
10,950000000000001	0,016988	0,000462	0,011583	0,033154	0,003234	-0,007168	-0,007062	0,02326	0,026896	0,003804	0,014762	0,018441	-0,037471	0,037992	0,024633	0,018762	0,03355	0,003015
11,0	0,019839	0,003874	0,015573	0,030315	0,008173	0,000294	-0,004075	0,021165	0,024175	0,006809	0,012618	0,014388	-0,035716	0,033811	0,029448	0,012268	0,040586	0,002006
11,05	0,028905	0,005696	0,015807	0,032224	0,004426	-0,002983	-0,000885	0,012453	0,024531	0,018105	0,011208	0,013457	-0,03712	0,025947	0,0331	0,017125	0,040878	0,003252
11,100000000000001	0,025015	0,005307	0,018966	0,032534	0,009311	-0,008154	0,001878	0,009674	0,024074	0,007813	0,010324	0,011668	-0,037434	0,019432	0,033937	0,015306	0,039641	0,006025
11,15	0,01738	-0,000218	0,016211	0,035994	0,008236	-0,003758	-0,002059	0,008785	0,028902	0,008388	0,006768	0,016516	-0,04094	0,016601	0,034732	0,012918	0,040357	0,009432
11,200000000000001	0,022876	0,003771	0,012935	0,03491	0,004348	0,00014	0,002122	0,010101	0,022953	-0,001363	0,007968	0,014508	-0,040855	0,013581	0,036315	0,010545	0,042321	0,009264
11,25	0,022734	0,007448	0,010106	0,034288	0,005384	-0,007863	0,001098	0,009388	0,026879	0,014948	0,007071	0,014038	-0,042889	0,020366	0,038393	0,012117	0,041515	0,007657
11,3	0,023556	0,000426	0,007192	0,040131	-0,000311	-0,003606	0,004278	0,0127	0,023398	0,012595	0,007785	0,010077	-0,043231	0,027827	0,03621	0,008624	0,041276	0,005665
11,350000000000001	0,023443	0,005209	0,011372	0,039612	-0,009424	0,001228	0,009367	0,02002	0,027224	-0,01168	0,014117	0,008181	-0,044926	0,030091	0,040829	-0,001215	0,042555	0,006583
11,4	0,027632	0,005756	0,007014	0,037894	-0,00521	-0,003876	0,005525	0,01517	0,026733	-0,007819	0,015909	0,011024	-0,042075	0,025181	0,038099	-0,00105	0,041406	0,00807
11,450000000000001	0,025693	0,008316	0,009789	0,041916	0,002857	-0,013301	0,004242	0,011406	0,03094	0,002932	0,017219	0,011998	-0,037033	0,015506	0,032825	0,007402	0,041007	0,00953
11,5	0,03045	0,00113	0,011291	0,039035	0,000491	-0,011489	0,001323	0,004985	0,027783	-0,020678	0,017044	0,017494	-0,036625	0,012825	0,032217	0,004219	0,040688	0,010066
11,55	0,023115	-0,001221	0,011507	0,039923	-0,001141	-0,01288	-6,124012e-05	-0,003566	0,022981	-0,005763	0,016668	0,012082	-0,038951	0,018174	0,030501	0,003671	0,038717	0,004701
11,600000000000001	0,019737	-0,004409	0,013417	0,046017	-0,008987	-0,011619	-0,005997	-6,421263e-05	0,024044	0,008591	0,015625	0,002724	-0,043296	0,01346	0,02753	0,000853	0,036745	-0,003638
11,65	0,020336	-0,010153	0,013434	0,03965	-0,010812	-0,015894	-0,007842	-0,006806	0,021123	-0,005327	0,013203	-0,006221	-0,049717	-0,009833	0,023395	-0,002968	0,039204	-0,009516
11,700000000000001	0,018638	-0,005234	0,018444	0,046346	-0,013515	-0,017059	-0,01187	-0,008971	0,022533	0,014765	0,009512	-0,016425	-0,056188	-0,042069	0,021384	0,010171	0,039638	-0,020168
11,75	0,018917	-0,001901	0,018364	0,046923	-0,001208	-0,019083	-0,014149	-0,003834	0,016351	0,008009	0,007975	-0,018251	-0,062719	-0,055753	0,014653	0,013255	0,044002	-0,02084
11,8	0,023008	0,009605	0,022989	0,045462	0,008694	-0,01651	-0,016839	0,002414	0,015275	0,017923	0,001533	-0,014325	-0,061156	-0,04453	0,021102	0,009212	0,044929	-0,017767
11,850000000000001	0,022378	0,010274	0,022744	0,048096	0,018723	-0,021706	-0,019542	0,008847	0,016586	0,001063	0,002625	-0,003598	-0,062221	-0,021135	0,021285	0,016393	0,043512	-0,01554
11,9	0,023585	0,020526	0,02823	0,047742	0,021819	-0,01903	-0,016044	0,015696	0,014196	-0,004211	-0,000724	0,002282	-0,067961	0,001568	0,02427	0,019964	0,044738	-0,009774
11,950000000000001	0,017908	0,015046	0,022564	0,046476	0,019478	-0,023853	-0,010632	0,012199	0,011238	0,000842	-0,002108	0,000641	-0,075193	0,02039	0,029116	0,027509	0,049666	-0,00934
12,0	0,02146	0,004976	0,018365	0,045582	0,006231	-0,021718	-0,013602	0,004606	0,010243	0,00379	-2,548253e-05	-0,002644	-0,082116	0,029231	0,021258	0,030416	0,046881	-0,0076
12,05	0,018939	-0,00877	0,009122	0,049771	-0,009164	-0,021077	-0,011335	-0,003952	0,010857	-0,009057	-0,005597	-0,011276	-0,079064	0,019853	0,027265	0,03142	0,047624	0,002597
12,100000000000001	0,018564	-0,022547	0,002445	0,045545	-0,017311	-0,017993	-0,014437	-0,009277	0,012315	-0,008185	-0,005742	-0,01553	-0,067818	-0,000178	0,028453	0,033728	0,051356	0,008776
12,15	0,018371	-0,023574	-0,005083	0,051905	-0,026861	-0,019017	-0,018469	-0,007359	0,017478	-0,018334	-0,008798	-0,007011	-0,056147	-0,017056	0,024702	0,029841	0,04974	0,013066
12,200000000000001	0,019568	-0,009315	-0,016406	0,051187	-0,025357	-0,017049	-0,024513	-0,014728	0,008296	-0,010897	-0,007095	-0,001114	-0,052677	-0,008358	0,023028	0,026171	0,049009	0,009416
12,25	0,020151	0,005962	-0,015473	0,052094	-0,015515	-0,017734	-0,018953	-0,003694	0,015954	0,002387	-0,013474	-0,001055	-0,057937	0,006879	0,024715	0,018784	0,048877	0,005355
12,3	0,022985	0,017619	-0,005512	0,052431	-0,000476	-0,021138	-0,031858	-0,002128	0,014118	-0,003183	-0,0085	0,003204	-0,061565	-0,002401	0,021421	0,011014	0,050952	-0,00227
12,350000000000001	0,020229	0,021594	-0,001414	0,052125	0,015021	-0,018151	-0,03275	0,006056	0,010991	0,007357	-0,007131	0,000416	-0,064177	-0,010749	0,021163	0,004963	0,050952	-0,003432
12,4	0,023495	0,018078	0,005676	0,060992	0,020382	-0,019541	-0,034015	0,014389	0,014439	0,010749	-0,002558	-0,005441	-0,066983	-0,014976	0,017712	-0,002984	0,055345	0,002316
