# Combined LVM export
# delta_x = 1.0
# fs = 1.0
# channels = 18
# ----------------------------------
frequency	UEBERTRAGUNGSFUNKTIONFFTY_0	UEBERTRAGUNGSFUNKTIONFFTY_1	UEBERTRAGUNGSFUNKTIONFFTY_2	UEBERTRAGUNGSFUNKTIONFFTY_3	UEBERTRAGUNGSFUNKTIONFFTY_4	UEBERTRAGUNGSFUNKTIONFFTY_5	UEBERTRAGUNGSFUNKTIONFFTY_6	UEBERTRAGUNGSFUNKTIONFFTY_7	UEBERTRAGUNGSFUNKTIONFFTY_8	UEBERTRAGUNGSFUNKTIONFFTY_9	UEBERTRAGUNGSFUNKTIONFFTY_10	UEBERTRAGUNGSFUNKTIONFFTY_11	UEBERTRAGUNGSFUNKTIONFFTY_12	UEBERTRAGUNGSFUNKTIONFFTY_13	UEBERTRAGUNGSFUNKTIONFFTY_14	UEBERTRAGUNGSFUNKTIONFFTY_15	UEBERTRAGUNGSFUNKTIONFFTY_16	UEBERTRAGUNGSFUNKTIONFFTY_17
6,2	0,316277	0,20683	0,152643	0,143953	0,302207	0,385634	0,068483	0,157126	0,378565	0,345864	0,088952	0,091408	0,111804	0,268613	0,091082	0,201355	0,025706	0,13279
6,25	0,307369	0,179852	0,140916	0,14829	0,278226	0,376547	0,083132	0,130094	0,365432	0,309581	0,101392	0,096565	0,1184	0,243528	0,102974	0,193819	0,026351	0,136483
6,300000000000001	0,313641	0,160542	0,133272	0,142227	0,247457	0,378216	0,1006	0,208923	0,389053	0,249847	0,098752	0,093381	0,115123	0,245297	0,108469	0,17775	0,022182	0,127555
6,3500000000000005	0,306144	0,149664	0,118508	0,149172	0,220987	0,361554	0,093324	0,255881	0,370521	0,355078	0,082329	0,097001	0,105765	0,257458	0,101735	0,187997	0,025126	0,120999
6,4	0,292849	0,152087	0,112349	0,143235	0,208453	0,357864	0,089118	0,233412	0,39767	0,273645	0,081142	0,096799	0,100756	0,258016	0,101146	0,173315	0,025544	0,113802
6,45	0,292109	0,166672	0,105928	0,143306	0,202985	0,350708	0,076723	0,143694	0,377185	0,293353	0,081276	0,075748	0,098479	0,252785	0,097929	0,17197	0,027191	0,112678
6,5	0,282517	0,179355	0,097712	0,147097	0,20963	0,355608	0,072844	0,168922	0,379708	0,279394	0,072619	0,080673	0,105268	0,240789	0,102388	0,157326	0,025015	0,11112
6,550000000000001	0,265986	0,184973	0,095235	0,151474	0,204597	0,344768	0,055644	0,233593	0,37155	0,222223	0,07216	0,081558	0,10016	0,231083	0,093457	0,154291	0,024043	0,109863
6,6000000000000005	0,263008	0,190233	0,096548	0,148682	0,214919	0,32551	0,042045	0,232299	0,359376	0,245661	0,071578	0,080551	0,099806	0,230039	0,09391	0,148031	0,021209	0,112079
6,65	0,248567	0,188723	0,095854	0,15654	0,206457	0,328704	0,031899	0,174482	0,373273	0,220287	0,066247	0,080126	0,097505	0,234008	0,077499	0,158244	0,016029	0,10866
6,7	0,240798	0,186609	0,088388	0,153085	0,218682	0,328295	0,017831	0,158344	0,343997	0,188226	0,068971	0,084047	0,096342	0,238032	0,078953	0,14864	0,018467	0,102985
6,75	0,259217	0,16609	0,093845	0,150021	0,203865	0,32422	0,019458	0,199756	0,338392	0,199927	0,065226	0,084393	0,094843	0,243499	0,070463	0,145024	0,017573	0,107577
6,800000000000001	0,238909	0,143837	0,094235	0,13716	0,185832	0,322158	0,017153	0,192021	0,35452	0,17392	0,059647	0,083864	0,093304	0,240208	0,06088	0,141483	0,01434	0,102806
6,8500000000000005	0,251457	0,133905	0,088959	0,128993	0,175537	0,317695	0,021884	0,173922	0,33716	0,152321	0,06207	0,073072	0,091963	0,23411	0,054465	0,146134	0,014986	0,102515
6,9	0,239467	0,120863	0,095852	0,120462	0,178076	0,320981	0,017443	0,162143	0,349359	0,177867	0,055573	0,070373	0,089947	0,226901	0,053205	0,148316	0,013187	0,097677
6,95	0,239616	0,11532	0,087421	0,122854	0,16343	0,320223	0,024831	0,177347	0,344142	0,159934	0,054691	0,07505	0,091948	0,224678	0,046709	0,152568	0,013565	0,097752
7,0	0,244305	0,116588	0,087098	0,120756	0,172314	0,324319	0,032929	0,16042	0,33456	0,148257	0,04509	0,073838	0,090073	0,2335	0,053048	0,137069	0,01591	0,094946
7,050000000000001	0,247345	0,119241	0,091262	0,116828	0,158725	0,311057	0,034164	0,14327	0,333216	0,157391	0,041762	0,070357	0,088129	0,231276	0,04715	0,135263	0,015253	0,096114
7,1000000000000005	0,242138	0,124232	0,093399	0,114461	0,161681	0,314312	0,032011	0,149354	0,336378	0,161995	0,0434	0,069371	0,088326	0,229949	0,049579	0,142138	0,016299	0,095489
7,15	0,240852	0,125189	0,089801	0,1158	0,152423	0,306968	0,033365	0,174794	0,324656	0,184034	0,039216	0,072277	0,088746	0,213874	0,052635	0,135281	0,018607	0,097416
7,2	0,23681	0,126678	0,091576	0,113668	0,152062	0,301813	0,031869	0,161088	0,344335	0,174725	0,039872	0,072951	0,08657	0,203648	0,056398	0,126037	0,018706	0,096795
7,25	0,236142	0,124656	0,086863	0,115223	0,156204	0,2944	0,026329	0,146428	0,327852	0,162267	0,040182	0,073712	0,083359	0,195406	0,052353	0,132269	0,016311	0,094177
7,300000000000001	0,24617	0,127567	0,08482	0,116198	0,144929	0,295338	0,022559	0,152403	0,326066	0,167624	0,039614	0,071939	0,082586	0,204512	0,053589	0,124847	0,012369	0,092463
7,3500000000000005	0,232294	0,125544	0,086189	0,114993	0,154278	0,292671	0,017536	0,15987	0,323861	0,138524	0,036688	0,073959	0,083766	0,217475	0,055354	0,119033	0,015247	0,0908
7,4	0,22969	0,11956	0,081158	0,110812	0,152268	0,293758	0,01743	0,137981	0,318668	0,147133	0,035469	0,070127	0,082221	0,237157	0,053932	0,116572	0,011681	0,08986
7,45	0,232002	0,10574	0,082086	0,111695	0,161914	0,294906	0,020734	0,14118	0,319925	0,149753	0,036415	0,065751	0,078965	0,243233	0,057698	0,104612	0,012318	0,089316
7,5	0,235003	0,105998	0,079725	0,10811	0,159141	0,295231	0,008872	0,152296	0,315299	0,136751	0,035017	0,062383	0,077649	0,242659	0,045014	0,115246	0,005801	0,089349
7,550000000000001	0,220396	0,09843	0,075616	0,109337	0,150954	0,29072	0,010218	0,150136	0,312289	0,127666	0,033677	0,059954	0,076683	0,234137	0,046522	0,113744	0,011432	0,090878
7,6000000000000005	0,231327	0,099309	0,076342	0,106257	0,153699	0,305844	0,008663	0,137469	0,325435	0,148827	0,026935	0,05952	0,073822	0,217346	0,049449	0,120169	0,008865	0,086894
7,65	0,225852	0,102002	0,080995	0,107695	0,154361	0,295702	0,013743	0,135483	0,308957	0,15608	0,02543	0,061528	0,072538	0,205061	0,048762	0,128712	0,011403	0,086154
7,7	0,221973	0,101451	0,070752	0,098934	0,15636	0,296788	0,015284	0,14296	0,312048	0,163337	0,022769	0,057532	0,073024	0,197771	0,046938	0,124045	0,014686	0,084283
7,75	0,221442	0,105079	0,068075	0,101007	0,139609	0,300917	0,010791	0,140545	0,31421	0,129045	0,023463	0,059986	0,071573	0,197227	0,050485	0,121566	0,016484	0,08502
7,800000000000001	0,214084	0,100752	0,071089	0,100061	0,143072	0,294361	0,021053	0,128396	0,309141	0,12476	0,021865	0,061297	0,072106	0,205331	0,049078	0,123675	0,018684	0,08733
7,8500000000000005	0,220592	0,092702	0,067088	0,099968	0,138401	0,290927	0,017886	0,131309	0,307496	0,16148	0,022486	0,053563	0,066442	0,210421	0,050751	0,119956	0,020843	0,087698
7,9	0,215239	0,084564	0,065147	0,0973	0,127707	0,28761	0,015702	0,134081	0,312491	0,143138	0,01998	0,056076	0,067686	0,213393	0,052447	0,117646	0,023025	0,084919
7,95	0,210029	0,088141	0,064158	0,094329	0,12606	0,282412	0,020282	0,138106	0,309027	0,136774	0,020956	0,053167	0,071037	0,209356	0,059389	0,125345	0,019153	0,082284
8,0	0,214495	0,094153	0,07399	0,097414	0,140206	0,292759	0,009228	0,126282	0,316469	0,144951	0,017123	0,058039	0,070484	0,206324	0,056693	0,106196	0,019393	0,076084
8,05	0,214349	0,095749	0,075522	0,099831	0,147772	0,283293	0,007403	0,144601	0,310611	0,11512	0,018346	0,053218	0,068933	0,207013	0,049057	0,107135	0,019778	0,077501
8,1	0,207166	0,098428	0,081583	0,093592	0,149742	0,280755	0,011326	0,140258	0,317147	0,126354	0,01577	0,058151	0,066226	0,202985	0,04873	0,116095	0,019924	0,076436
8,15	0,208868	0,095644	0,079039	0,092855	0,149219	0,278565	0,003406	0,14208	0,315159	0,145051	0,015377	0,055817	0,066528	0,196168	0,04841	0,102294	0,013314	0,07578
8,200000000000001	0,204571	0,094352	0,072879	0,091422	0,145384	0,27957	0,008585	0,145959	0,309801	0,135582	0,010677	0,051773	0,062781	0,191193	0,038932	0,096433	0,016985	0,077979
8,25	0,203485	0,085003	0,075001	0,090958	0,140663	0,273708	0,012842	0,140617	0,319424	0,127111	0,011858	0,052781	0,063446	0,189326	0,034484	0,089551	0,013452	0,07893
8,3	0,200112	0,090622	0,071575	0,087289	0,133872	0,270683	0,014726	0,136888	0,313188	0,12078	0,010968	0,057808	0,063204	0,193436	0,037562	0,092506	0,010292	0,076146
8,35	0,199967	0,089769	0,069987	0,085659	0,134039	0,269232	0,016546	0,135231	0,307219	0,133735	0,019152	0,061762	0,062653	0,198692	0,039847	0,092696	0,010841	0,076643
8,4	0,196436	0,090761	0,070078	0,085308	0,139289	0,273874	0,021341	0,142554	0,314552	0,134687	0,015889	0,061493	0,064833	0,197046	0,042201	0,09455	0,017629	0,075956
8,450000000000001	0,192784	0,087432	0,06278	0,079509	0,132868	0,270336	0,012692	0,139194	0,303515	0,117158	0,018164	0,061754	0,065906	0,18835	0,048576	0,085879	0,020333	0,078894
8,5	0,198555	0,087754	0,06657	0,079086	0,130797	0,265174	0,014808	0,135025	0,308898	0,14583	0,020733	0,057776	0,065824	0,182865	0,050046	0,082475	0,024578	0,077406
8,55	0,187824	0,088561	0,063375	0,084493	0,133006	0,259905	0,017351	0,139331	0,294846	0,137314	0,020551	0,056591	0,064822	0,189001	0,051928	0,081017	0,021845	0,075742
8,6	0,190991	0,077381	0,064134	0,079515	0,128489	0,263229	0,020265	0,156355	0,296116	0,094379	0,01939	0,058308	0,059543	0,195745	0,059329	0,08032	0,025741	0,072764
8,65	0,183072	0,071738	0,063947	0,081175	0,124674	0,2597	0,018504	0,149975	0,299694	0,138351	0,016509	0,058685	0,055684	0,191593	0,058795	0,080387	0,028394	0,067676
8,700000000000001	0,175834	0,070482	0,070992	0,083011	0,139714	0,252612	0,014759	0,132281	0,297749	0,137774	0,015874	0,063889	0,04974	0,175764	0,065478	0,083205	0,029347	0,058832
8,75	0,183853	0,079912	0,074022	0,078879	0,148649	0,26122	0,00926	0,150501	0,297745	0,161045	0,012807	0,057447	0,04511	0,154412	0,065624	0,083686	0,030548	0,061037
8,8	0,186114	0,096052	0,07738	0,076273	0,166699	0,260426	0,007907	0,138745	0,29521	0,116265	0,018358	0,05812	0,043579	0,151957	0,060443	0,10098	0,033436	0,065866
8,85	0,185868	0,116224	0,092601	0,080175	0,180646	0,259229	0,008005	0,115611	0,308283	0,143074	0,010975	0,049453	0,05045	0,16043	0,065436	0,105064	0,03135	0,073965
8,9	0,183672	0,132689	0,098859	0,068018	0,196496	0,258093	0,0118	0,102776	0,301864	0,168159	0,014595	0,042114	0,053171	0,158495	0,058182	0,10996	0,027001	0,074898
8,950000000000001	0,182425	0,137506	0,099816	0,068045	0,200588	0,260833	0,012341	0,097384	0,303277	0,134751	0,011326	0,042231	0,051791	0,140669	0,051348	0,119238	0,025941	0,075739
9,0	0,181914	0,137171	0,096472	0,072044	0,186494	0,262042	0,017066	0,104698	0,312838	0,119105	0,014651	0,044426	0,043202	0,129342	0,047575	0,121517	0,021254	0,064792
9,05	0,184116	0,120348	0,098442	0,071973	0,178357	0,257674	0,023551	0,114158	0,313548	0,145596	0,01663	0,059219	0,032369	0,141068	0,042969	0,129517	0,019941	0,053674
9,1	0,174337	0,101201	0,092391	0,068151	0,151395	0,257717	0,018226	0,120329	0,311117	0,170248	0,017906	0,063372	0,035061	0,153622	0,033418	0,124001	0,018206	0,049283
9,15	0,177254	0,07911	0,083979	0,06225	0,130893	0,263948	0,030106	0,124183	0,318167	0,132202	0,019771	0,067828	0,045629	0,155652	0,032966	0,121194	0,017597	0,053088
9,200000000000001	0,172142	0,065017	0,067076	0,064499	0,106366	0,259766	0,026793	0,138083	0,313439	0,114133	0,024186	0,067426	0,052917	0,139011	0,023676	0,112087	0,017965	0,063097
9,25	0,16653	0,068553	0,061441	0,066932	0,106744	0,262243	0,036362	0,148313	0,311758	0,131993	0,02315	0,060409	0,051078	0,127246	0,022212	0,116212	0,017783	0,067332
9,3	0,171622	0,077521	0,054594	0,065882	0,119286	0,266377	0,035285	0,136736	0,310535	0,128498	0,026476	0,054966	0,048455	0,133126	0,029938	0,097505	0,020411	0,062747
9,35	0,173385	0,084209	0,047175	0,066277	0,131352	0,260278	0,03359	0,13221	0,302768	0,121349	0,025784	0,04407	0,046924	0,142688	0,038726	0,100956	0,028457	0,058004
9,4	0,170691	0,095739	0,055497	0,05995	0,134294	0,261747	0,029123	0,121545	0,2998	0,134692	0,030866	0,048254	0,045334	0,131857	0,040578	0,092588	0,030089	0,052798
9,450000000000001	0,163336	0,09269	0,058889	0,060293	0,145541	0,25588	0,020322	0,112405	0,305672	0,124715	0,023048	0,051216	0,046304	0,11636	0,049249	0,08671	0,034526	0,051047
9,5	0,166655	0,092212	0,06449	0,061138	0,150248	0,263005	0,01144	0,108624	0,310226	0,14501	0,023498	0,051564	0,042225	0,113376	0,04963	0,078838	0,033984	0,058057
9,55	0,161446	0,076603	0,065751	0,062469	0,139852	0,259929	0,013387	0,10808	0,307821	0,128937	0,015167	0,055897	0,041755	0,119957	0,058552	0,081822	0,032719	0,058485
9,600000000000001	0,157355	0,077573	0,068013	0,057047	0,133351	0,264318	0,010039	0,111352	0,310912	0,147137	0,016614	0,048952	0,046001	0,124814	0,061038	0,084493	0,033338	0,054377
9,65	0,16053	0,077716	0,065152	0,057689	0,122344	0,261303	0,017589	0,112521	0,319577	0,13424	0,017185	0,04761	0,046083	0,130454	0,055302	0,076721	0,034793	0,052397
9,700000000000001	0,156799	0,076597	0,067533	0,05804	0,131012	0,265664	0,006829	0,108291	0,317672	0,142935	0,019383	0,039056	0,042411	0,136112	0,057126	0,079824	0,034081	0,05098
9,75	0,151676	0,081702	0,065212	0,052645	0,143411	0,261204	0,004819	0,112814	0,321565	0,125642	0,022654	0,038142	0,040665	0,150499	0,062825	0,073783	0,03217	0,050847
9,8	0,149379	0,083876	0,063469	0,052151	0,14407	0,263086	0,001574	0,106213	0,319388	0,117779	0,0257	0,037278	0,040542	0,161872	0,061943	0,074103	0,029394	0,056801
9,850000000000001	0,148989	0,089606	0,071785	0,050466	0,154911	0,260283	0,004192	0,100272	0,314734	0,116655	0,028986	0,03625	0,038428	0,163922	0,060334	0,083101	0,032989	0,05947
9,9	0,139911	0,087837	0,067315	0,048879	0,158173	0,256767	0,011277	0,108086	0,315275	0,113722	0,031882	0,03956	0,036605	0,168328	0,064626	0,071378	0,031304	0,061415
9,950000000000001	0,144547	0,089394	0,067796	0,051044	0,154374	0,268653	0,020564	0,1136	0,302356	0,114997	0,035464	0,043645	0,034699	0,172599	0,058703	0,07647	0,031166	0,063663
10,0	0,143447	0,082892	0,062739	0,055913	0,14063	0,276771	0,023822	0,113511	0,304195	0,106389	0,041307	0,045076	0,03161	0,174552	0,053019	0,075446	0,033328	0,064365
10,05	0,14918	0,075665	0,061424	0,053098	0,138115	0,273283	0,025179	0,122442	0,29659	0,124993	0,040216	0,044465	0,03268	0,180392	0,053194	0,07893	0,034821	0,06228
10,100000000000001	0,152792	0,079255	0,058272	0,05294	0,133099	0,278972	0,024501	0,13259	0,297409	0,120054	0,039158	0,045322	0,0301	0,175831	0,04974	0,077647	0,035516	0,06585
10,15	0,15086	0,076382	0,054797	0,052235	0,134038	0,277468	0,019229	0,122867	0,307475	0,132897	0,041665	0,045599	0,032041	0,175744	0,052506	0,075082	0,037683	0,066974
10,200000000000001	0,153576	0,076569	0,049518	0,056418	0,129805	0,272605	0,018529	0,113014	0,295661	0,164678	0,040103	0,046289	0,0273	0,170521	0,054109	0,085021	0,03842	0,067668
10,25	0,155114	0,070158	0,058466	0,05088	0,126608	0,273935	0,023692	0,110818	0,303622	0,117574	0,042535	0,043672	0,028384	0,166801	0,056331	0,079448	0,039317	0,064528
10,3	0,146935	0,068309	0,049554	0,047227	0,140123	0,273764	0,019745	0,126125	0,300448	0,108608	0,044565	0,04477	0,02666	0,168505	0,055086	0,075423	0,045818	0,059238
10,350000000000001	0,14436	0,066295	0,045991	0,049097	0,133462	0,277967	0,026447	0,126119	0,297342	0,125084	0,042043	0,040219	0,027998	0,17207	0,061745	0,073468	0,045691	0,057532
10,4	0,14715	0,057177	0,046075	0,05118	0,132407	0,277813	0,025829	0,113406	0,298206	0,097257	0,049203	0,041751	0,030441	0,17294	0,053204	0,073261	0,04734	0,056094
10,450000000000001	0,14559	0,062853	0,048223	0,048003	0,134601	0,279014	0,021098	0,107977	0,29912	0,1061	0,048092	0,046608	0,032258	0,175312	0,055138	0,070255	0,046028	0,054722
10,5	0,145138	0,06414	0,051745	0,050786	0,131551	0,279797	0,026162	0,12695	0,296818	0,114517	0,049033	0,04847	0,032673	0,170277	0,057266	0,070517	0,04691	0,05162
10,55	0,149052	0,061917	0,044369	0,046642	0,129261	0,278492	0,028203	0,127439	0,295425	0,143809	0,048226	0,051405	0,034808	0,162065	0,053648	0,069925	0,042834	0,052708
10,600000000000001	0,145947	0,070349	0,051633	0,047092	0,120888	0,271156	0,029944	0,114947	0,297664	0,108569	0,049319	0,052702	0,032588	0,157219	0,04905	0,063608	0,043677	0,051283
10,65	0,147101	0,07098	0,045442	0,047341	0,124224	0,27149	0,034854	0,11298	0,301625	0,115485	0,049529	0,050024	0,032802	0,154948	0,047534	0,063473	0,043526	0,048557
10,700000000000001	0,149022	0,069665	0,046153	0,047091	0,123265	0,275251	0,033439	0,12111	0,292289	0,118881	0,051015	0,045406	0,033097	0,158608	0,049545	0,06142	0,045099	0,044957
10,75	0,145675	0,069696	0,051761	0,047428	0,117755	0,271829	0,02852	0,122688	0,295591	0,117318	0,049265	0,049255	0,03691	0,173722	0,049261	0,074552	0,048499	0,048231
10,8	0,135243	0,069093	0,053801	0,043832	0,114849	0,273858	0,034033	0,117734	0,29644	0,125109	0,04935	0,04903	0,038686	0,183316	0,05517	0,069347	0,047513	0,047684
10,850000000000001	0,136921	0,063219	0,051207	0,045822	0,120412	0,274299	0,028314	0,120544	0,300025	0,134918	0,056077	0,055928	0,041423	0,19402	0,05721	0,073147	0,050779	0,048741
10,9	0,142015	0,070667	0,055966	0,046394	0,119402	0,272135	0,028914	0,125181	0,297862	0,107621	0,055204	0,053592	0,040555	0,194897	0,056525	0,075692	0,051924	0,050873
10,950000000000001	0,141729	0,067372	0,054659	0,045656	0,124146	0,274081	0,028099	0,118224	0,292518	0,128951	0,057923	0,050814	0,038162	0,187975	0,062048	0,082779	0,051752	0,049467
11,0	0,142388	0,064538	0,056479	0,043927	0,12346	0,275166	0,030488	0,12016	0,295991	0,10537	0,060426	0,051995	0,035967	0,18139	0,061526	0,075918	0,060117	0,048993
11,05	0,138695	0,064172	0,054477	0,041738	0,123034	0,277047	0,028552	0,123226	0,291055	0,120316	0,058314	0,052458	0,037168	0,16976	0,06344	0,077373	0,05821	0,046741
11,100000000000001	0,134368	0,06277	0,052946	0,039797	0,124758	0,282289	0,022933	0,125031	0,289335	0,110173	0,060573	0,054191	0,03754	0,175832	0,059937	0,078466	0,055909	0,047767
11,15	0,132542	0,061431	0,050771	0,04324	0,115656	0,277307	0,028811	0,123136	0,292881	0,125784	0,061348	0,056584	0,041162	0,184929	0,060237	0,078483	0,059486	0,050216
11,200000000000001	0,132085	0,066043	0,048392	0,040914	0,115353	0,280182	0,030993	0,122225	0,292897	0,115691	0,063979	0,056927	0,040898	0,190981	0,0603	0,082088	0,059479	0,05026
11,25	0,131487	0,0667	0,048084	0,03877	0,112168	0,276404	0,036124	0,117441	0,29851	0,134044	0,058264	0,058789	0,043314	0,198534	0,055109	0,075344	0,058548	0,052901
11,3	0,132686	0,069661	0,04637	0,045128	0,117438	0,281407	0,036502	0,116467	0,296206	0,091653	0,059569	0,062392	0,043701	0,196733	0,057832	0,075773	0,058432	0,051001
11,350000000000001	0,133516	0,074736	0,055789	0,042041	0,116604	0,285582	0,040076	0,12645	0,298672	0,121613	0,063196	0,056673	0,045349	0,203373	0,053139	0,070561	0,058958	0,052482
11,4	0,128326	0,066766	0,053397	0,040502	0,119807	0,286324	0,044302	0,12844	0,298679	0,105832	0,06538	0,056023	0,042328	0,204746	0,051352	0,071925	0,057177	0,04959
11,450000000000001	0,13475	0,06525	0,054462	0,045898	0,118317	0,288307	0,053253	0,133635	0,292074	0,114627	0,069086	0,057996	0,038312	0,204388	0,046981	0,066706	0,058516	0,052634
11,5	0,134286	0,059153	0,054733	0,04215	0,115496	0,286929	0,051656	0,140159	0,296201	0,110413	0,072191	0,057406	0,039278	0,202246	0,047106	0,06439	0,058154	0,055938
11,55	0,129869	0,055204	0,05715	0,041595	0,112033	0,290325	0,052215	0,135974	0,292398	0,126895	0,074748	0,062847	0,045366	0,213769	0,046638	0,063602	0,059291	0,059337
11,600000000000001	0,133969	0,055549	0,054475	0,047235	0,12016	0,289736	0,056301	0,130876	0,29713	0,114647	0,077237	0,062397	0,051928	0,234447	0,045215	0,060618	0,058002	0,061815
11,65	0,128426	0,059485	0,061595	0,040029	0,116607	0,289009	0,053474	0,126543	0,29192	0,122329	0,085165	0,059423	0,059986	0,243426	0,050754	0,059781	0,063017	0,06264
11,700000000000001	0,128583	0,066165	0,064128	0,047885	0,125704	0,286894	0,052817	0,11706	0,291856	0,121731	0,084637	0,058134	0,066726	0,22602	0,050333	0,054158	0,066713	0,0563
11,75	0,121651	0,073607	0,060416	0,04808	0,131094	0,285293	0,056581	0,107644	0,298021	0,115603	0,084977	0,054571	0,071353	0,191122	0,052647	0,054801	0,071068	0,047491
11,8	0,123992	0,079569	0,056747	0,046207	0,138315	0,292187	0,051057	0,110807	0,297722	0,102971	0,088476	0,048991	0,068134	0,156613	0,05538	0,047456	0,071404	0,042173
11,850000000000001	0,130937	0,076775	0,054662	0,048368	0,133487	0,288879	0,056056	0,114017	0,29785	0,123166	0,089191	0,047346	0,069169	0,143037	0,058923	0,047059	0,071987	0,033698
11,9	0,127579	0,067296	0,050802	0,048107	0,123714	0,288896	0,055113	0,118265	0,29569	0,10799	0,086216	0,049464	0,075802	0,153491	0,056524	0,052788	0,073628	0,032011
11,950000000000001	0,120719	0,061217	0,044514	0,046483	0,106122	0,291763	0,052607	0,131598	0,30564	0,11492	0,089838	0,05109	0,083037	0,177015	0,058992	0,061453	0,075623	0,023765
12,0	0,121	0,049404	0,032382	0,045657	0,092782	0,287353	0,057415	0,137191	0,297929	0,101094	0,086275	0,051617	0,087044	0,19948	0,051194	0,064528	0,075872	0,022997
12,05	0,117222	0,051718	0,026454	0,049771	0,100928	0,286242	0,056676	0,135509	0,302813	0,097728	0,082579	0,044654	0,080567	0,215838	0,057966	0,065121	0,076655	0,021567
12,100000000000001	0,114931	0,061326	0,019154	0,045677	0,102446	0,287372	0,060747	0,128745	0,304143	0,09696	0,081662	0,038968	0,068302	0,210485	0,055892	0,070778	0,080483	0,02343
12,15	0,117194	0,073103	0,034762	0,052714	0,117205	0,286673	0,063889	0,122061	0,310427	0,116629	0,082199	0,026914	0,0574	0,185546	0,052914	0,076886	0,080818	0,031073
12,200000000000001	0,109825	0,078621	0,044967	0,051802	0,142816	0,285568	0,06388	0,112715	0,314101	0,109076	0,080884	0,024846	0,059655	0,168354	0,053195	0,076471	0,081309	0,035604
12,25	0,113569	0,077018	0,058438	0,053619	0,145517	0,28451	0,065152	0,105792	0,320608	0,11452	0,081295	0,030562	0,068461	0,183157	0,05171	0,081656	0,084587	0,039116
12,3	0,111197	0,078596	0,061681	0,055065	0,14447	0,283649	0,067044	0,097539	0,329592	0,115662	0,076701	0,037702	0,072592	0,20547	0,051141	0,085763	0,090537	0,034677
12,350000000000001	0,107671	0,070019	0,065511	0,05499	0,137462	0,284969	0,071197	0,105564	0,33296	0,100394	0,077627	0,042442	0,075893	0,209971	0,053892	0,073469	0,092074	0,027779
12,4	0,105104	0,057453	0,063182	0,063721	0,129461	0,288664	0,069472	0,1071	0,335856	0,125798	0,083493	0,051414	0,080549	0,198862	0,057947	0,067546	0,101694	0,021321
12,450000000000001	0,106304	0,052774	0,062314	0,057194	0,113551	0,286151	0,066243	0,117701	0,33967	0,108451	0,084367	0,047185	0,085416	0,189307	0,058627	0,066694	0,107317	0,024112
12,5	0,104216	0,056076	0,058471	0,067966	0,106019	0,291034	0,061518	0,120202	0,342796	0,113293	0,085164	0,041132	0,090088	0,192176	0,067616	0,064031	0,11018	0,026377
12,55	0,102543	0,066173	0,044986	0,06681	0,103766	0,293937	0,056479	0,117432	0,336308	0,108725	0,089347	0,030005	0,093737	0,197538	0,070534	0,052701	0,115957	0,028542
12,600000000000001	0,103349	0,07121	0,050758	0,069874	0,112597	0,290425	0,055748	0,118657	0,342701	0,092443	0,096331	0,025788	0,092124	0,197428	0,076806	0,053853	0,117287	0,028925
12,65	0,099136	0,071552	0,049705	0,071946	0,126313	0,293953	0,052397	0,11892	0,337466	0,107736	0,096094	0,029691	0,098023	0,184113	0,078332	0,050684	0,120036	0,02018
12,700000000000001	0,100865	0,068283	0,053364	0,077845	0,131633	0,299381	0,05422	0,117848	0,335126	0,096047	0,104815	0,032927	0,107219	0,193122	0,085146	0,04736	0,125726	0,017364
12,75	0,102966	0,059854	0,057396	0,074664	0,132965	0,2998	0,049626	0,117854	0,337785	0,095241	0,105075	0,042621	0,110991	0,196872	0,081509	0,056032	0,125418	0,020397
12,8	0,09152	0,057585	0,05798	0,078766	0,126645	0,30402	0,045781	0,110262	0,338861	0,109237	0,110403	0,040564	0,113377	0,203717	0,086016	0,050472	0,128388	0,025736
12,850000000000001	0,095128	0,05816	0,061073	0,078366	0,123543	0,299163	0,051737	0,111912	0,338088	0,102444	0,108117	0,033592	0,115446	0,200954	0,083338	0,051988	0,12757	0,026524
12,9	0,09219	0,06056	0,057012	0,084601	0,113247	0,303053	0,055911	0,119245	0,336577	0,10489	0,109188	0,035341	0,121397	0,196607	0,088769	0,050901	0,128232	0,02573
12,950000000000001	0,090581	0,057716	0,050333	0,08024	0,116764	0,310175	0,058888	0,120348	0,337931	0,116304	0,111003	0,032581	0,126472	0,20342	0,085836	0,052012	0,129969	0,028087
