6.11733437e-01, 1.29046723e-01, 0.00000000e+00, 7.01256394e-01, 6.54581236e-03
6.11927927e-01, 1.29194200e-01, 0.00000000e+00, 6.99886680e-01, 3.42477043e-03
6.11996114e-01, 1.29381463e-01, 0.00000000e+00, 6.99901938e-01, 0.00000000e+00
6.09220147e-01, 1.26785487e-01, 0.00000000e+00, 7.17995405e-01, 2.99687851e-02
6.09072447e-01, 1.26839265e-01, 0.00000000e+00, 7.19614744e-01, 2.99017765e-02
6.09465003e-01, 1.27005070e-01, 0.00000000e+00, 7.16222286e-01, 2.84439884e-02
6.09021783e-01, 1.27166390e-01, 0.00000000e+00, 7.21032381e-01, 2.82383952e-02
6.09704971e-01, 1.27217636e-01, 0.00000000e+00, 7.14531183e-01, 2.68907398e-02
6.08966112e-01, 1.27486557e-01, 0.00000000e+00, 7.22480357e-01, 2.65406594e-02
6.09940112e-01, 1.27423421e-01, 0.00000000e+00, 7.12906599e-01, 2.53069662e-02
6.08905554e-01, 1.27799973e-01, 0.00000000e+00, 7.23955929e-01, 2.48074532e-02
6.08996511e-01, 1.28049925e-01, 0.00000000e+00, 7.23858178e-01, 2.31076814e-02
6.10170543e-01, 1.27622604e-01, 0.00000000e+00, 7.11335778e-01, 2.36846320e-02
6.10396445e-01, 1.27815410e-01, 0.00000000e+00, 7.09808111e-01, 2.20133159e-02
6.10617876e-01, 1.28002003e-01, 0.00000000e+00, 7.08315194e-01, 2.02724170e-02
6.10834897e-01, 1.28182590e-01, 0.00000000e+00, 7.06850350e-01, 1.84341203e-02
6.11047685e-01, 1.28357336e-01, 0.00000000e+00, 7.05409348e-01, 1.64700672e-02
6.11256242e-01, 1.28526434e-01, 0.00000000e+00, 7.03988671e-01, 1.43403262e-02
6.11460745e-01, 1.28690049e-01, 0.00000000e+00, 7.02587783e-01, 1.20019643e-02
6.11661255e-01, 1.28848329e-01, 0.00000000e+00, 7.01204836e-01, 9.42227710e-03
6.11857772e-01, 1.29001454e-01, 0.00000000e+00, 6.99842393e-01, 6.57298137e-03
6.12050533e-01, 1.29149586e-01, 0.00000000e+00, 6.98485792e-01, 3.43888765e-03
6.12118721e-01, 1.29336849e-01, 0.00000000e+00, 6.98500931e-01, 0.00000000e+00
6.09118044e-01, 1.26504913e-01, 0.00000000e+00, 7.18230009e-01, 3.15276533e-02
6.08970344e-01, 1.26558691e-01, 0.00000000e+00, 7.19868004e-01, 3.14621441e-02
6.09365821e-01, 1.26732484e-01, 0.00000000e+00, 7.16382861e-01, 3.00353523e-02
6.08922541e-01, 1.26893803e-01, 0.00000000e+00, 7.21240222e-01, 2.98343562e-02
6.09608591e-01, 1.26952812e-01, 0.00000000e+00, 7.14633822e-01, 2.85115317e-02
6.08869731e-01, 1.27221733e-01, 0.00000000e+00, 7.22648740e-01, 2.81689689e-02
6.09846473e-01, 1.27166137e-01, 0.00000000e+00, 7.12965369e-01, 2.69591287e-02
6.08811915e-01, 1.27542689e-01, 0.00000000e+00, 7.24090457e-01, 2.64692008e-02
6.10079587e-01, 1.27372652e-01, 0.00000000e+00, 7.11361945e-01, 2.53759585e-02
6.08749092e-01, 1.27856925e-01, 0.00000000e+00, 7.25562096e-01, 2.47340444e-02
6.08840048e-01, 1.28106877e-01, 0.00000000e+00, 7.25456655e-01, 2.30330359e-02
6.10308051e-01, 1.27572566e-01, 0.00000000e+00, 7.09811032e-01, 2.37538423e-02
6.10531986e-01, 1.27766073e-01, 0.00000000e+00, 7.08301902e-01, 2.20821369e-02
6.10751510e-01, 1.27953365e-01, 0.00000000e+00, 7.06826329e-01, 2.03399751e-02
6.10966623e-01, 1.28134653e-01, 0.00000000e+00, 7.05377936e-01, 1.84992254e-02
6.11177504e-01, 1.28310084e-01, 0.00000000e+00, 7.03952372e-01, 1.65312216e-02
6.11384213e-01, 1.28479853e-01, 0.00000000e+00, 7.02546477e-01, 1.43957445e-02
6.11586928e-01, 1.28644124e-01, 0.00000000e+00, 7.01159716e-01, 1.20496769e-02
6.11785591e-01, 1.28803059e-01, 0.00000000e+00, 6.99790478e-01, 9.46032163e-03
6.11980379e-01, 1.28956839e-01, 0.00000000e+00, 6.98441386e-01, 6.59959158e-03
6.12171412e-01, 1.29105598e-01, 0.00000000e+00, 6.97098136e-01, 3.45268450e-03
6.12239540e-01, 1.29292861e-01, 0.00000000e+00, 6.97113156e-01, 0.00000000e+00
6.09012961e-01, 1.26216128e-01, 0.00000000e+00, 7.18536675e-01, 3.30480412e-02
6.08865201e-01, 1.26269892e-01, 0.00000000e+00, 7.20196545e-01, 3.29839513e-02
6.09263659e-01, 1.26451910e-01, 0.00000000e+00, 7.16598094e-01, 3.15927714e-02
6.08820438e-01, 1.26613230e-01, 0.00000000e+00, 7.21511483e-01, 3.13962661e-02
6.09509349e-01, 1.26680240e-01, 0.00000000e+00, 7.14777529e-01, 3.01014520e-02
6.08770549e-01, 1.26949146e-01, 0.00000000e+00, 7.22871184e-01, 2.97665522e-02
6.09750092e-01, 1.26901314e-01, 0.00000000e+00, 7.13053584e-01, 2.85785422e-02
6.08715534e-01, 1.27277866e-01, 0.00000000e+00, 7.24270642e-01, 2.80991476e-02
6.09985948e-01, 1.27115369e-01, 0.00000000e+00, 7.11408615e-01, 2.70269178e-02
6.08655453e-01, 1.27599627e-01, 0.00000000e+00, 7.25705981e-01, 2.63973344e-02
6.10217094e-01, 1.27322599e-01, 0.00000000e+00, 7.09827185e-01, 2.54442934e-02
6.10443592e-01, 1.27523229e-01, 0.00000000e+00, 7.08296657e-01, 2.38223318e-02
6.10665619e-01, 1.27717435e-01, 0.00000000e+00, 7.06806660e-01, 2.21501868e-02
6.10883176e-01, 1.27905428e-01, 0.00000000e+00, 7.05349088e-01, 2.04067137e-02
6.11096442e-01, 1.28087386e-01, 0.00000000e+00, 7.03917384e-01, 1.85634810e-02
6.11305475e-01, 1.28263503e-01, 0.00000000e+00, 7.02507675e-01, 1.65915042e-02
6.11510396e-01, 1.28433928e-01, 0.00000000e+00, 7.01116800e-01, 1.44502949e-02
6.11711264e-01, 1.28598854e-01, 0.00000000e+00, 6.99744463e-01, 1.20965689e-02
6.11908197e-01, 1.28758445e-01, 0.00000000e+00, 6.98389173e-01, 9.49764159e-03
6.12101257e-01, 1.28912866e-01, 0.00000000e+00, 6.97053671e-01, 6.62564253e-03
6.12290502e-01, 1.29062250e-01, 0.00000000e+00, 6.95723832e-01, 3.46616213e-03
6.12358689e-01, 1.29249513e-01, 0.00000000e+00, 6.95738971e-01, 0.00000000e+00
6.08904719e-01, 1.25918865e-01, 0.00000000e+00, 7.18931496e-01, 3.45233642e-02
6.08757019e-01, 1.25972643e-01, 0.00000000e+00, 7.20616758e-01, 3.44606228e-02
6.09158576e-01, 1.26163125e-01, 0.00000000e+00, 7.16882050e-01, 3.31117772e-02
6.08715355e-01, 1.26324445e-01, 0.00000000e+00, 7.21861064e-01, 3.29195485e-02
6.09407246e-01, 1.26399666e-01, 0.00000000e+00, 7.14972854e-01, 3.16574648e-02
6.08668387e-01, 1.26668572e-01, 0.00000000e+00, 7.23159730e-01, 3.13300453e-02
6.09650850e-01, 1.26628727e-01, 0.00000000e+00, 7.13180065e-01, 3.01670600e-02
6.08616292e-01, 1.27005279e-01, 0.00000000e+00, 7.24507213e-01, 2.96983961e-02
6.09889567e-01, 1.26850545e-01, 0.00000000e+00, 7.11482167e-01, 2.86449939e-02
6.08559072e-01, 1.27334803e-01, 0.00000000e+00, 7.25897551e-01, 2.80289538e-02
6.10123456e-01, 1.27065316e-01, 0.00000000e+00, 7.09861517e-01, 2.70940848e-02
6.10352635e-01, 1.27273262e-01, 0.00000000e+00, 7.08302736e-01, 2.55119447e-02
6.10577226e-01, 1.27474591e-01, 0.00000000e+00, 7.06793308e-01, 2.38900892e-02
6.10797346e-01, 1.27669498e-01, 0.00000000e+00, 7.05322862e-01, 2.22174488e-02
6.11013055e-01, 1.27858177e-01, 0.00000000e+00, 7.03883529e-01, 2.04726234e-02
6.11224473e-01, 1.28040805e-01, 0.00000000e+00, 7.02468991e-01, 1.86268687e-02
6.11431658e-01, 1.28217578e-01, 0.00000000e+00, 7.01075494e-01, 1.66509021e-02
6.11634791e-01, 1.28388673e-01, 0.00000000e+00, 6.99699938e-01, 1.45039735e-02
6.11833870e-01, 1.28554240e-01, 0.00000000e+00, 6.98342264e-01, 1.21426359e-02
6.12029016e-01, 1.28714472e-01, 0.00000000e+00, 6.97001100e-01, 9.53423791e-03
6.12220347e-01, 1.28869504e-01, 0.00000000e+00, 6.95679307e-01, 6.65113470e-03
6.12407923e-01, 1.29019514e-01, 0.00000000e+00, 6.94363236e-01, 3.47932172e-03
6.12476110e-01, 1.29206762e-01, 0.00000000e+00, 6.94378257e-01, 0.00000000e+00
6.08793378e-01, 1.25612900e-01, 0.00000000e+00, 7.19435334e-01, 3.59459780e-02
6.08645678e-01, 1.25666678e-01, 0.00000000e+00, 7.21149921e-01, 3.58845033e-02
6.09050393e-01, 1.25865862e-01, 0.00000000e+00, 7.17250466e-01, 3.45858075e-02
6.08607113e-01, 1.26027182e-01, 0.00000000e+00, 7.22305655e-01, 3.43976133e-02
