Time - Force	Amplitude - Force
0,747148	-0,318099
0,747754	-0,327964
0,748359	-0,330285
0,748965	-0,335798
0,74957	-0,327384
0,750176	-0,308815
0,750781	-0,321871
0,751387	-0,310556
0,751992	-0,312877
0,752598	-0,304173
0,753203	-0,322161
0,753809	-0,324192
0,754414	-0,320421
0,75502	-0,320711
0,755625	-0,324482
0,75623	-0,29692
0,756836	-0,316359
0,757441	-0,312297
0,758047	-0,345953
0,758652	-0,334637
0,759258	-0,333477
0,759863	-0,312587
0,760469	-0,326513
0,761074	-0,309976
0,76168	-0,31868
0,762285	-0,313457
0,762891	-0,314618
0,763496	-0,331446
0,764102	-0,352916
0,764707	-0,312587
0,765312	-0,323612
0,765918	-0,337829
0,766523	-0,310556
0,767129	-0,330865
0,767734	-0,323032
0,76834	-0,317519
0,768945	-0,336958
0,769551	-0,32013
0,770156	-0,333477
0,770762	-0,314038
0,771367	-0,321291
0,771973	-0,308815
0,772578	-0,310556
0,773184	-0,334927
0,773789	-0,312297
0,774395	-0,31839
0,775	-0,323322
0,775605	-0,311716
0,776211	-0,314328
0,776816	-0,34102
0,777422	-0,296049
0,778027	-0,321291
0,778633	-0,320421
0,779238	-0,308525
0,779844	-0,321291
0,780449	-0,327094
0,781055	-0,329415
0,78166	-0,345082
0,782266	-0,315198
0,782871	-0,320711
0,783477	-0,31984
0,784082	-0,314328
0,784687	-0,309105
0,785293	-0,309395
0,785898	-0,31926
0,786504	-0,31984
0,787109	-0,314908
0,787715	-0,316649
0,78832	-0,316069
0,788926	-0,315198
0,789531	-0,33957
0,790137	-0,329415
0,790742	-0,34015
0,791348	-0,326223
0,791953	-0,296339
0,792559	-0,307655
0,793164	-0,315778
0,79377	-0,308525
0,794375	-0,311136
0,79498	-0,313747
0,795586	-0,326804
0,796191	-0,311716
0,796797	-0,324773
0,797402	-0,306494
0,798008	-0,29808
0,798613	-0,326804
0,799219	-0,312297
0,799824	-0,322452
0,80043	-0,306784
0,801035	-0,303012
0,801641	-0,286765
0,802246	-0,310846
0,802852	-0,287925
0,803457	-0,302722
0,804063	-0,301272
0,804668	-0,307945
0,805273	-0,2975
0,805879	-0,306494
0,806484	-0,302142
0,80709	-0,287345
0,807695	-0,289086
0,808301	-0,298951
0,808906	-0,287635
0,809512	-0,299531
0,810117	-0,285024
0,810723	-0,305624
0,811328	-0,299531
0,811934	-0,305043
0,812539	-0,2975
0,813145	-0,287635
0,81375	-0,306784
0,814355	-0,289666
0,814961	-0,314328
0,815566	-0,290537
0,816172	-0,29808
0,816777	-0,272258
0,817383	-0,294308
0,817988	-0,300691
0,818594	-0,296049
0,819199	-0,280672
0,819805	-0,267326
0,82041	-0,286185
0,821016	-0,292277
0,821621	-0,273128
0,822227	-0,294889
0,822832	-0,286185
0,823438	-0,295469
0,824043	-0,281833
0,824648	-0,299821
0,825254	-0,285024
0,825859	-0,283283
0,826465	-0,289666
0,82707	-0,285604
0,827676	-0,278931
0,828281	-0,287635
0,828887	-0,282993
0,829492	-0,299241
0,830098	-0,286185
0,830703	-0,284444
0,831309	-0,288796
0,831914	-0,265585
0,83252	-0,289376
0,833125	-0,279221
0,83373	-0,270517
0,834336	-0,272838
0,834941	-0,269937
0,835547	-0,271097
0,836152	-0,274579
0,836758	-0,274579
0,837363	-0,264715
0,837969	-0,274579
0,838574	-0,274869
0,83918	-0,29721
0,839785	-0,274579
0,840391	-0,278061
0,840996	-0,2769
0,841602	-0,264424
0,842207	-0,278351
0,842812	-0,270517
0,843418	-0,262393
0,844023	-0,258332
0,844629	-0,260943
0,845234	-0,266745
0,84584	-0,267326
0,846445	-0,265295
0,847051	-0,260072
0,847656	-0,25543
0,848262	-0,261813
0,848867	-0,25601
0,849473	-0,265875
0,850078	-0,268196
0,850684	-0,263264
0,851289	-0,253689
0,851895	-0,260072
0,8525	-0,248467
0,853105	-0,25485
0,853711	-0,260362
0,854316	-0,244695
0,854922	-0,237442
0,855527	-0,258912
0,856133	-0,259782
0,856738	-0,238312
0,857344	-0,232509
0,857949	-0,246436
0,858555	-0,243825
0,85916	-0,262974
0,859766	-0,227287
0,860371	-0,243244
0,860977	-0,247887
0,861582	-0,238892
0,862187	-0,238312
0,862793	-0,257751
0,863398	-0,223515
0,864004	-0,216552
0,864609	-0,228157
0,865215	-0,224386
0,86582	-0,223515
0,866426	-0,223515
0,867031	-0,221774
0,867637	-0,215682
0,868242	-0,21191
0,868848	-0,207558
0,869453	-0,230478
0,870059	-0,209008
0,870664	-0,200595
0,87127	-0,207848
0,871875	-0,221194
0,87248	-0,208718
0,873086	-0,220614
0,873691	-0,223515
0,874297	-0,203786
0,874902	-0,21307
0,875508	-0,23454
0,876113	-0,214811
0,876719	-0,236861
0,877324	-0,215972
0,87793	-0,224966
0,878535	-0,218003
0,879141	-0,230769
0,879746	-0,200595
0,880352	-0,218003
0,880957	-0,218873
0,881563	-0,222355
0,882168	-0,209008
0,882773	-0,206978
0,883379	-0,227577
0,883984	-0,222355
0,88459	-0,216262
0,885195	-0,222355
0,885801	-0,199434
0,886406	-0,241794
0,887012	-0,214521
0,887617	-0,203206
0,888223	-0,215972
0,888828	-0,205237
0,889434	-0,202335
0,890039	-0,218003
0,890645	-0,199434
0,89125	-0,205237
0,891855	-0,196823
0,892461	-0,219163
0,893066	-0,217422
0,893672	-0,189859
0,894277	-0,207268
0,894883	-0,179415
0,895488	-0,210169
0,896094	-0,214811
0,896699	-0,21336
0,897305	-0,204656
0,89791	-0,201465
0,898516	-0,216262
0,899121	-0,210749
0,899727	-0,21162
0,900332	-0,221774
0,900937	-0,204076
0,901543	-0,209589
0,902148	-0,210169
0,902754	-0,215972
0,903359	-0,199144
0,903965	-0,179995
0,90457	-0,216262
0,905176	-0,188989
0,905781	-0,19102
0,906387	-0,214231
0,906992	-0,194502
0,907598	-0,209879
0,908203	-0,195082
0,908809	-0,182026
0,909414	-0,200885
0,91002	-0,206107
0,910625	-0,216552
0,91123	-0,202625
0,911836	-0,196242
0,912441	-0,192471
0,913047	-0,208428
0,913652	-0,205817
0,914258	-0,193051
0,914863	-0,209008
0,915469	-0,203206
0,916074	-0,188989
0,91668	-0,193921
0,917285	-0,204366
0,917891	-0,175353
0,918496	-0,19015
0,919102	-0,176513
0,919707	-0,176513
0,920312	-0,186668
0,920918	-0,179705
0,921523	-0,192181
0,922129	-0,203496
0,922734	-0,210169
0,92334	-0,192471
0,923945	-0,182026
0,924551	-0,195662
0,925156	-0,189569
0,925762	-0,182896
0,926367	-0,192471
0,926973	-0,197113
0,927578	-0,183477
0,928184	-0,193341
0,928789	-0,184927
0,929395	-0,197113
0,93	-0,205527
0,930605	-0,19102
0,931211	-0,185798
0,931816	-0,196533
0,932422	-0,19189
0,933027	-0,189569
0,933633	-0,210169
0,934238	-0,193341
0,934844	-0,193051
0,935449	-0,182026
0,936055	-0,159976
0,93666	-0,176803
0,937266	-0,175643
0,937871	-0,194792
0,938477	-0,195662
0,939082	-0,181446
0,939688	-0,189569
0,940293	-0,179415
0,940898	-0,19102
0,941504	-0,184057
0,942109	-0,183477
0,942715	-0,17013
0,94332	-0,179705
0,943926	-0,192471
0,944531	-0,159105
0,945137	-0,178254
0,945742	-0,154173
0,946348	-0,173612
0,946953	-0,186668
0,947559	-0,192471
0,948164	-0,182606
0,94877	-0,167229
0,949375	-0,173032
0,94998	-0,14808
0,950586	-0,165488
0,951191	-0,162587
0,951797	-0,19102
0,952402	-0,179995
0,953008	-0,158235
0,953613	-0,156204
0,954219	-0,163167
0,954824	-0,16955
0,95543	-0,179415
0,956035	-0,150401
0,956641	-0,163167
0,957246	-0,180865
0,957852	-0,166359
0,958457	-0,167809
0,959063	-0,180575
0,959668	-0,174772
0,960273	-0,175933
0,960879	-0,175643
0,961484	-0,180575
0,96209	-0,178544
0,962695	-0,151562
0,963301	-0,140246
0,963906	-0,155043
0,964512	-0,158815
0,965117	-0,14924
0,965723	-0,14837
0,966328	-0,173032
0,966934	-0,155333
0,967539	-0,143438
0,968145	-0,154753
0,96875	-0,164908
0,969355	-0,157074
0,969961	-0,145759
0,970566	-0,151562
0,971172	-0,137055
0,971777	-0,144888
0,972383	-0,163167
0,972988	-0,170711
0,973594	-0,144598
0,974199	-0,157364
0,974805	-0,139666
0,97541	-0,172161
0,976016	-0,150401
0,976621	-0,150401
0,977227	-0,146629
0,977832	-0,143148
0,978437	-0,139666
0,979043	-0,138215
0,979648	-0,136475
0,980254	-0,156494
0,980859	-0,133863
0,981465	-0,14808
0,98207	-0,146919
0,982676	-0,142567
0,983281	-0,140536
0,983887	-0,133863
0,984492	-0,136184
0,985098	-0,14924
0,985703	-0,14924
0,986309	-0,142567
0,986914	-0,130962
0,98752	-0,124289
0,988125	-0,14779
0,98873	-0,133573
0,989336	-0,155043
0,989941	-0,130962
0,990547	-0,134153
0,991152	-0,132122
0,991758	-0,153012
0,992363	-0,143148
0,992969	-0,144308
0,993574	-0,149821
0,99418	-0,134153
0,994785	-0,123709
0,995391	-0,120227
0,995996	-0,139376
0,996602	-0,134153
0,997207	-0,156204
0,997812	-0,150401
0,998418	-0,130382
0,999023	-0,151271
0,999629	-0,141987
1,000234	-0,146919
1,00084	-0,138796
1,001445	-0,152142
1,002051	-0,119647
1,002656	-0,143728
1,003262	-0,143438
1,003867	-0,155623
1,004473	-0,142567
1,005078	-0,16868
1,005684	-0,19015
1,006289	-0,125449
1,006895	-0,133283
1,0075	-0,164618
1,008105	-0,14808
1,008711	-0,141987
1,009316	-0,152432
1,009922	-0,150111
1,010527	-0,130382
1,011133	-0,135024
1,011738	-0,150111
1,012344	-0,157074
1,012949	-0,146919
1,013555	-0,141987
1,01416	-0,132122
1,014766	-0,132993
1,015371	-0,153593
1,015977	-0,135314
1,016582	-0,156784
1,017187	-0,134734
1,017793	-0,146629
1,018398	-0,133573
1,019004	-0,153012
1,019609	-0,139376
1,020215	-0,136184
1,02082	-0,121968
1,021426	-0,140827
1,022031	-0,138505
1,022637	-0,137055
1,023242	-0,14779
1,023848	-0,132993
1,024453	-0,123418
1,025059	-0,130672
1,025664	-0,164037
1,02627	-0,159105
1,026875	-0,121097
1,02748	-0,119647
1,028086	-0,137635
1,028691	-0,142858
1,029297	-0,140536
1,029902	-0,1475
1,030508	-0,141697
1,031113	-0,128351
1,031719	-0,157945
1,032324	-0,12632
1,03293	-0,161136
1,033535	-0,152722
1,034141	-0,133863
1,034746	-0,159395
1,035352	-0,119647
1,035957	-0,133863
1,036563	-0,12574
1,037168	-0,137345
1,037773	-0,132993
1,038379	-0,164328
1,038984	-0,159685
1,03959	-0,139956
1,040195	-0,119937
1,040801	-0,159685
1,041406	-0,141407
1,042012	-0,137055
1,042617	-0,151852
1,043223	-0,141697
1,043828	-0,107751
1,044434	-0,141987
1,045039	-0,139666
1,045645	-0,159395
1,04625	-0,152142
1,046855	-0,141987
1,047461	-0,156784
1,048066	-0,12574
1,048672	-0,140246
1,049277	-0,139086
1,049883	-0,135604
1,050488	-0,128641
1,051094	-0,138505
1,051699	-0,133573
1,052305	-0,142858
1,05291	-0,132122
1,053516	-0,116455
1,054121	-0,14924
1,054727	-0,150111
1,055332	-0,121097
1,055937	-0,136184
1,056543	-0,120227
1,057148	-0,145469
1,057754	-0,137055
1,058359	-0,12574
1,058965	-0,137925
1,05957	-0,119647
1,060176	-0,132413
1,060781	-0,12719
1,061387	-0,122838
1,061992	-0,132122
1,062598	-0,142567
1,063203	-0,129221
1,063809	-0,123128
1,064414	-0,132703
1,06502	-0,142567
1,065625	-0,12632
1,06623	-0,141697
1,066836	-0,115585
1,067441	-0,141117
1,068047	-0,143438
1,068652	-0,128641
1,069258	-0,139666
1,069863	-0,139956
1,070469	-0,14808
1,071074	-0,113844
1,07168	-0,125159
1,072285	-0,132413
1,072891	-0,131542
1,073496	-0,124869
1,074102	-0,130382
1,074707	-0,121387
1,075312	-0,116745
1,075918	-0,144888
1,076523	-0,132122
1,077129	-0,140246
1,077734	-0,121678
1,07834	-0,132413
1,078945	-0,132413
1,079551	-0,125159
1,080156	-0,1269
1,080762	-0,111233
1,081367	-0,133283
1,081973	-0,139086
1,082578	-0,130962
1,083184	-0,123418
1,083789	-0,118776
1,084395	-0,116455
1,085	-0,101078
1,085605	-0,130672
1,086211	-0,124869
1,086816	-0,133863
1,087422	-0,131252
1,088027	-0,12661
1,088633	-0,101368
1,089238	-0,128351
1,089844	-0,122838
1,090449	-0,110943
1,091055	-0,140246
1,09166	-0,141987
1,092266	-0,0874416
1,092871	-0,100498
1,093477	-0,109782
1,094082	-0,115004
1,094688	-0,132413
1,095293	-0,109492
1,095898	-0,0958555
1,096504	-0,124289
1,097109	-0,133863
1,097715	-0,128351
1,09832	-0,141987
1,098926	-0,12748
1,099531	-0,116455
1,100137	-0,119647
1,100742	-0,124289
1,101348	-0,112974
1,101953	-0,120807
1,102559	-0,112974
1,103164	-0,106881
1,10377	-0,131542
1,104375	-0,10601
1,10498	-0,0854106
1,105586	-0,118196
1,106191	-0,110072
1,106797	-0,109782
1,107402	-0,101658
1,108008	-0,108041
1,108613	-0,10572
1,109219	-0,0981766
1,109824	-0,120227
1,11043	-0,100498
1,111035	-0,0964358
1,111641	-0,104269
1,112246	-0,116165
1,112852	-0,110362
1,113457	-0,122838
1,114062	-0,0993372
1,114668	-0,0845402
1,115273	-0,0981766
1,115879	-0,0917936
1,116484	-0,0981766
1,11709	-0,101368
1,117695	-0,0973062
1,118301	-0,103979
1,118906	-0,100788
1,119512	-0,113554
1,120117	-0,0903429
1,120723	-0,120807
1,121328	-0,108331
1,121934	-0,0886021
1,122539	-0,0955654
1,123145	-0,112393
1,12375	-0,0996273
1,124355	-0,119066
1,124961	-0,0993372
1,125566	-0,0938246
1,126172	-0,0938246
1,126777	-0,0848304
1,127383	-0,108912
1,127988	-0,111523
1,128594	-0,0996273
1,129199	-0,0923739
1,129805	-0,0920838
1,13041	-0,0912134
1,131016	-0,10572
1,131621	-0,0915035
1,132227	-0,107171
1,132832	-0,0851205
1,133438	-0,0938246
1,134043	-0,10485
1,134648	-0,0955654
1,135254	-0,107171
1,135859	-0,094695
1,136465	-0,099047
1,13707	-0,0857008
1,137676	-0,0938246
1,138281	-0,0923739
1,138887	-0,115004
1,139492	-0,0923739
1,140098	-0,0735151
1,140703	-0,0804783
1,141309	-0,10514
1,141914	-0,0970161
1,14252	-0,103979
1,143125	-0,10572
1,14373	-0,0761263
1,144336	-0,0807685
1,144941	-0,0761263
1,145547	-0,0967259
1,146152	-0,0636505
1,146758	-0,112103
1,147363	-0,0897627
1,147969	-0,0877317
1,148574	-0,0859909
1,14918	-0,0903429
1,149785	-0,0903429
1,150391	-0,0857008
1,150996	-0,101078
1,151602	-0,0836698
1,152207	-0,094695
1,152813	-0,0999174
1,153418	-0,0848304
1,154023	-0,111233
1,154629	-0,0961457
1,155234	-0,103689
1,15584	-0,0978865
1,156445	-0,109202
1,157051	-0,10514
1,157656	-0,0906331
1,158262	-0,0975963
1,158867	-0,0810586
1,159473	-0,0964358
1,160078	-0,0932443
1,160684	-0,0891824
1,161289	-0,0784474
1,161895	-0,0981766
1,1625	-0,0848304
1,163105	-0,0984667
1,163711	-0,0874416
1,164316	-0,0761263
1,164922	-0,0999174
1,165527	-0,112103
1,166133	-0,0842501
1,166738	-0,10456
1,167344	-0,0917936
1,167949	-0,0912134
1,168555	-0,10456
1,16916	-0,0703236
1,169766	-0,0651011
1,170371	-0,0796079
1,170977	-0,108331
1,171582	-0,103109
1,172187	-0,088312
1,172793	-0,0999174
1,173398	-0,0764164
1,174004	-0,0804783
1,174609	-0,10514
1,175215	-0,102529
1,17582	-0,10543
1,176426	-0,0993372
1,177031	-0,094695
1,177637	-0,101948
1,178242	-0,110652
1,178848	-0,0999174
1,179453	-0,0955654
1,180059	-0,092664
1,180664	-0,106591
1,18127	-0,0944048
1,181875	-0,0894725
1,18248	-0,111523
1,183086	-0,106881
1,183691	-0,0964358
1,184297	-0,0915035
1,184902	-0,107751
1,185508	-0,0984667
1,186113	-0,0941147
1,186719	-0,112974
1,187324	-0,0784474
1,18793	-0,099047
1,188535	-0,115875
1,189141	-0,0955654
1,189746	-0,0949851
1,190352	-0,116165
1,190957	-0,102239
1,191563	-0,0964358
1,192168	-0,0949851
1,192773	-0,107461
1,193379	-0,116745
1,193984	-0,116745
1,19459	-0,0996273
1,195195	-0,107171
1,195801	-0,1063
1,196406	-0,115295
1,197012	-0,123128
1,197617	-0,114714
1,198223	-0,0973062
1,198828	-0,111813
1,199434	-0,109202
1,200039	-0,10514
1,200645	-0,0993372
1,20125	-0,111233
1,201855	-0,0987569
1,202461	-0,0984667
1,203066	-0,0923739
1,203672	-0,0917936
1,204277	-0,10543
1,204883	-0,0938246
1,205488	-0,092664
1,206094	-0,102529
1,206699	-0,0787375
1,207305	-0,0769967
1,20791	-0,0920838
1,208516	-0,0909232
1,209121	-0,108621
1,209727	-0,114714
1,210332	-0,0810586
1,210937	-0,0886021
1,211543	-0,0836698
1,212148	-0,106591
1,212754	-0,0941147
1,213359	-0,0915035
1,213965	-0,108621
1,21457	-0,0703236
1,215176	-0,0827994
1,215781	-0,110943
1,216387	-0,088312
1,216992	-0,0958555
1,217598	-0,107171
1,218203	-0,0941147
1,218809	-0,0903429
1,219414	-0,075546
1,22002	-0,0796079
1,220625	-0,0859909
1,22123	-0,0848304
1,221836	-0,0944048
1,222441	-0,136765
1,223047	-0,122548
1,223652	-0,0723545
1,224258	-0,12777
1,224863	-0,069163
1,225469	-0,0827994
1,226074	-0,0900528
1,22668	-0,0929542
1,227285	-0,0848304
1,227891	-0,0787375
1,228496	-0,0906331
1,229102	-0,101948
1,229707	-0,100788
1,230312	-0,0859909
1,230918	-0,0816389
1,231523	-0,0897627
1,232129	-0,0973062
1,232734	-0,0833797
1,23334	-0,0897627
1,233945	-0,0874416
1,234551	-0,0677124
1,235156	-0,0659715
1,235762	-0,0880219
1,236367	-0,0874416
1,236973	-0,0680025
1,237578	-0,0825093
1,238184	-0,0877317
1,238789	-0,0851205
1,239395	-0,0674222
1,24	-0,0563971
1,240605	-0,0732249
1,241211	-0,0793178
1,241816	-0,0630702
1,242422	-0,0735151
1,243027	-0,0497239
1,243633	-0,0851205
1,244238	-0,0720644
1,244844	-0,077577
1,245449	-0,0607491
1,246055	-0,0833797
1,24666	-0,0906331
1,247266	-0,0677124
1,247871	-0,0848304
1,248477	-0,0621998
1,249082	-0,0871515
1,249688	-0,0720644
1,250293	-0,0549464
1,250898	-0,0767066
1,251504	-0,0714841
1,252109	-0,0961457
1,252715	-0,0801882
1,25332	-0,0787375
1,253926	-0,088312
1,254531	-0,0813487
1,255137	-0,0865712
1,255742	-0,0662617
1,256348	-0,0688729
1,256953	-0,0674222
1,257559	-0,0769967
1,258164	-0,0485634
1,25877	-0,0758362
1,259375	-0,0955654
1,25998	-0,0816389
1,260586	-0,0645209
1,261191	-0,0671321
1,261797	-0,0781572
1,262402	-0,0552365
1,263008	-0,0923739
1,263613	-0,0874416
1,264219	-0,0723545
1,264824	-0,0932443
1,26543	-0,10514
1,266035	-0,0665518
1,266641	-0,081929
1,267246	-0,077577
1,267852	-0,0729348
1,268457	-0,0857008
1,269062	-0,0975963
1,269668	-0,0677124
1,270273	-0,0970161
1,270879	-0,0894725
1,271484	-0,0781572
1,27209	-0,0851205
1,272695	-0,099047
1,273301	-0,0772868
1,273906	-0,0778671
1,274512	-0,0738052
1,275117	-0,0697433
1,275723	-0,0656814
1,276328	-0,0923739
1,276934	-0,0706137
1,277539	-0,0787375
1,278145	-0,0459522
1,27875	-0,0912134
1,279355	-0,0787375
1,279961	-0,0833797
1,280566	-0,0595886
1,281172	-0,077577
1,281777	-0,0952753
1,282383	-0,0723545
1,282988	-0,0981766
1,283594	-0,0854106
1,284199	-0,0952753
1,284805	-0,0827994
1,28541	-0,0688729
1,286016	-0,077577
1,286621	-0,0900528
1,287227	-0,0880219
1,287832	-0,0868613
1,288437	-0,0709039
1,289043	-0,0851205
1,289648	-0,0723545
1,290254	-0,0563971
1,290859	-0,0877317
1,291465	-0,0581379
1,29207	-0,0941147
1,292676	-0,0944048
1,293281	-0,0810586
1,293887	-0,0935344
1,294492	-0,0726447
1,295098	-0,069163
1,295703	-0,111233
1,296309	-0,0729348
1,296914	-0,0932443
1,29752	-0,0880219
1,298125	-0,0970161
1,29873	-0,0857008
1,299336	-0,0923739
1,299941	-0,0888923
1,300547	-0,0923739
1,301152	-0,0935344
1,301758	-0,109782
1,302363	-0,077577
1,302969	-0,0894725
1,303574	-0,069163
1,30418	-0,0952753
1,304785	-0,0894725
1,305391	-0,0825093
1,305996	-0,0857008
1,306602	-0,103399
1,307207	-0,0888923
1,307813	-0,0981766
1,308418	-0,0761263
1,309023	-0,0848304
1,309629	-0,0796079
1,310234	-0,0970161
1,31084	-0,0700334
1,311445	-0,0865712
1,312051	-0,0709039
1,312656	-0,0961457
1,313262	-0,0752559
1,313867	-0,0865712
1,314473	-0,0906331
1,315078	-0,0677124
1,315684	-0,0833797
1,316289	-0,0798981
1,316895	-0,0845402
1,3175	-0,0662617
1,318105	-0,0830896
1,318711	-0,0575576
1,319316	-0,0572675
1,319922	-0,0665518
1,320527	-0,0923739
1,321133	-0,0761263
1,321738	-0,069163
1,322344	-0,0900528
1,322949	-0,094695
1,323555	-0,0833797
1,32416	-0,10543
1,324766	-0,077577
1,325371	-0,0880219
1,325977	-0,0787375
1,326582	-0,0874416
1,327187	-0,0833797
1,327793	-0,075546
1,328398	-0,077577
1,329004	-0,0758362
1,329609	-0,0729348
1,330215	-0,0798981
1,33082	-0,0561069
1,331426	-0,0769967
1,332031	-0,0703236
1,332637	-0,0616195
1,333242	-0,0871515
1,333848	-0,0912134
1,334453	-0,0665518
1,335059	-0,0732249
1,335664	-0,064811
1,33627	-0,0595886
1,336875	-0,0764164
1,33748	-0,0769967
1,338086	-0,08396
1,338691	-0,0607491
1,339297	-0,0421804
1,339902	-0,0688729
1,340508	-0,069163
1,341113	-0,0703236
1,341719	-0,0825093
1,342324	-0,0601688
1,34293	-0,0389889
1,343535	-0,066842
1,344141	-0,0488535
1,344746	-0,0778671
1,345352	-0,0505944
1,345957	-0,0717743
1,346562	-0,0627801
1,347168	-0,066842
1,347773	-0,0700334
1,348379	-0,077577
1,348984	-0,0624899
1,34959	-0,0723545
1,350195	-0,0610392
1,350801	-0,0610392
1,351406	-0,0592984
1,352012	-0,066842
1,352617	-0,0685828
1,353223	-0,0523352
1,353828	-0,0813487
1,354434	-0,0558168
1,355039	-0,0578477
1,355645	-0,0674222
1,35625	-0,0645209
1,356855	-0,0685828
1,357461	-0,0627801
1,358066	-0,0532056
1,358672	-0,0720644
1,359277	-0,045662
1,359883	-0,0659715
1,360488	-0,0621998
1,361094	-0,0662617
1,361699	-0,0505944
1,362305	-0,0674222
1,36291	-0,0500141
1,363516	-0,0546563
1,364121	-0,0497239
1,364727	-0,0563971
1,365332	-0,0398593
1,365938	-0,0665518
1,366543	-0,0813487
1,367148	-0,0671321
1,367754	-0,0674222
1,368359	-0,0537858
1,368965	-0,0688729
1,36957	-0,0549464
1,370176	-0,0543661
1,370781	-0,0503042
1,371387	-0,0636505
1,371992	-0,071194
1,372598	-0,0685828
1,373203	-0,0561069
1,373809	-0,0575576
1,374414	-0,058428
1,37502	-0,0645209
1,375625	-0,0703236
1,37623	-0,0665518
1,376836	-0,0416001
1,377441	-0,0453719
1,378047	-0,0697433
1,378652	-0,0474029
1,379258	-0,0674222
1,379863	-0,0720644
1,380469	-0,0212906
1,381074	-0,066842
1,38168	-0,0587182
1,382285	-0,0523352
1,382891	-0,0558168
1,383496	-0,0459522
1,384102	-0,0578477
1,384707	-0,0680025
1,385312	-0,0488535
1,385918	-0,0703236
1,386523	-0,0410199
1,387129	-0,0685828
1,387734	-0,0384087
1,38834	-0,0653913
1,388945	-0,0468226
1,389551	-0,0505944
1,390156	-0,052045
1,390762	-0,0793178
1,391367	-0,045662
1,391973	-0,0578477
1,392578	-0,058428
1,393184	-0,0671321
1,393789	-0,071194
1,394395	-0,0726447
1,395	-0,0639406
1,395605	-0,0697433
1,396211	-0,0825093
1,396816	-0,0517549
1,397422	-0,0572675
1,398027	-0,054076
1,398633	-0,0619096
1,399238	-0,0767066
1,399844	-0,069163
1,400449	-0,0549464
1,401055	-0,0601688
1,40166	-0,0529154
1,402266	-0,0462423
1,402871	-0,0561069
1,403477	-0,0598787
1,404082	-0,0767066
1,404688	-0,0697433
1,405293	-0,0537858
1,405898	-0,0592984
1,406504	-0,0624899
1,407109	-0,0929542
1,407715	-0,0508845
1,40832	-0,0590083
1,408926	-0,0572675
1,409531	-0,0558168
1,410137	-0,060459
1,410742	-0,0546563
1,411348	-0,071194
1,411953	-0,0706137
1,412559	-0,0508845
1,413164	-0,0529154
1,41377	-0,0651011
1,414375	-0,0639406
1,41498	-0,0598787
1,415586	-0,0563971
1,416191	-0,0595886
1,416797	-0,0662617
1,417402	-0,0590083
1,418008	-0,0613294
1,418613	-0,0645209
1,419219	-0,0497239
1,419824	-0,047693
1,42043	-0,0682926
1,421035	-0,0561069
1,421641	-0,0645209
1,422246	-0,0607491
1,422852	-0,0738052
1,423457	-0,064811
1,424063	-0,071194
1,424668	-0,0613294
1,425273	-0,0732249
1,425879	-0,060459
1,426484	-0,0665518
